Date,Hour,optimized_Power Transport Vehicles,optimized_Set Point,optimized_Number of Active Chillers,optimized_Standby Power Down,optimized_Active Printers,optimized_Active Coffee Machines,optimized_Number of Servers,optimized_Number of Network Switches (PoE),optimized_Number of Network Switches (Non-PoE),optimized_Number of HDDs,optimized_Number of SSDs,optimized_Compressor Energy,optimized_Technological Centers Energy,optimized_Chiller Energy,optimized_Data Center Energy,optimized_Production Energy,optimized_UTA Energy,optimized_Office Energy,optimized_Total Cost
2023-06-01,10,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,54.03701906470076,29.958233484399987,27.0088395224263,38.51895719,215.402287530053,38.2030415313422,85.4658708906492,822.81583916317
2023-06-01,11,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,44.25336098631783,28.731873369514773,27.8686170957878,38.51895719,188.254032267936,31.1607633954742,83.2890505176504,822.81583916317
2023-06-01,12,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,54.08753853906763,30.233539325577823,40.7390089375161,38.51895719,256.506823295492,39.7452650912269,84.2491212885819,822.81583916317
2023-06-01,13,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,54.94463624131583,29.73298335632551,41.1527176726127,38.51895719,210.155852483143,24.9278579632285,83.8974253186841,822.81583916317
2023-06-01,14,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,55.65073779934925,30.158455415993192,41.2932464226875,38.51895719,233.498592182217,34.4487610434673,82.6806757166168,822.81583916317
2023-06-01,15,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,51.086701100008455,31.38481601814656,41.1526033920503,38.51895719,214.409053670789,29.7795180710184,82.1864714716055,822.81583916317
2023-06-01,16,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,56.55856074911087,30.533872119694976,40.7393273059567,38.51895719,198.186023993231,31.0035724210649,80.7463653152083,822.81583916317
2023-06-01,17,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,56.079429825090806,31.284705013124693,27.8689423047288,38.51895719,217.49018169001,31.8980714197598,83.2890505176504,822.81583916317
2023-06-01,18,125.0,25.0,2.0,1.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,52.37274453250919,29.45767819958898,27.0094475848429,31.975901825,221.37204829631,43.0573917828347,56.694229313795,822.81583916317
2023-06-01,19,125.0,25.0,2.0,0.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,44.27851769982827,30.008288960585062,26.009480784359,31.975901825,182.92757117506,33.5832090617077,54.023204695785,822.81583916317
2023-06-01,20,125.0,25.0,2.0,0.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,56.65938140267981,32.58614868751368,24.9433895281311,31.975901825,157.143987670854,27.5732350369328,51.9605548788086,822.81583916317
2023-06-01,21,125.0,25.0,2.0,0.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,56.86110279957373,31.009399576758305,23.8772922578602,31.975901825,179.333182666438,38.641359072014,53.6715087258872,822.81583916317
2023-06-01,22,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,55.726413990638946,32.46100988420612,22.8773084731824,25.60784646,181.861439264474,34.7744449277988,26.4278212975897,822.81583916317
2023-06-01,23,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,17.27266309722623,28.48159540177569,22.0178166324505,25.60784646,230.349515408607,48.5728953266709,27.4020609280667,822.81583916317
2023-06-02,0,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,19.291670825033773,27.880963112589555,21.3577600534114,25.60784646,118.391467822692,21.2857790167464,23.7709655391252,634.7853625120999
2023-06-02,1,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,18.83636880640085,27.70574591328486,20.953999273002,25.60784646,99.8113355199279,4.47573472934233,22.7967259086482,634.7853625120999
2023-06-02,2,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,17.020740105141524,27.73076213271322,20.8055951309181,25.60784646,131.658022206206,4.16752513730738,23.8851360951476,634.7853625120999
2023-06-02,3,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,16.591456007814745,28.131201906153404,20.9281318137514,25.60784646,129.832225751131,2.4385046417053,24.7310363100567,634.7853625120999
2023-06-02,4,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,17.953303699005822,26.6295371757678,21.3247351899477,25.60784646,146.133700121858,4.9734698735948,24.8593757256246,634.7853625120999
2023-06-02,5,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,18.104673809416855,27.05501150041264,21.953524971269,25.60784646,199.388233110554,9.68844097010312,26.3136507415673,634.7853625120999
2023-06-02,6,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,16.44086659419179,25.10285182173454,22.7547937609927,25.60784646,126.826599085664,3.69421060265611,23.8851360951476,634.7853625120999
2023-06-02,7,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,8.926294816582883,23.951570148668836,23.6898120523734,25.60784646,108.898140308296,1.04254003974072,24.3793403401589,634.7853625120999
2023-06-02,8,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,8.994386797493906,25.778595897871742,24.6967335807139,38.51895719,115.421171344955,22.6587120245238,80.9888752867986,634.7853625120999
2023-06-02,9,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,6.482883614794921,27.655678499914504,25.7032025491366,38.51895719,116.231356109402,31.4389518232334,79.7721256847313,634.7853625120999
2023-06-02,10,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,6.404761009479679,27.004957334726956,26.6369729420939,38.51895719,154.113031772327,34.1097532001394,82.200640331151,634.7853625120999
2023-06-02,11,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,9.186039548916018,26.103958122303524,27.4388958734004,38.51895719,141.675739242959,35.0173076051613,80.380500485765,634.7853625120999
2023-06-02,12,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,6.477896807301567,26.70462455330472,28.0588679032657,38.51895719,173.432487944149,34.3748618847519,80.2663299297426,634.7853625120999
2023-06-02,13,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,9.233926476612266,27.330318034602655,40.6651470196044,38.51895719,139.191296988683,35.4750788642407,81.8347755017077,634.7853625120999
2023-06-02,14,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,9.324713565624394,27.029984937156172,40.7974111197035,38.51895719,153.501115185302,31.2215536051259,81.0980612851061,634.7853625120999
2023-06-02,15,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,6.503089938006673,27.25523496312774,40.6650346239675,38.51895719,166.868574830076,33.7592521608444,81.7064360861398,634.7853625120999
2023-06-02,16,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,15.003274029351182,26.454346582391928,28.0590644191693,38.51895719,168.150523346974,36.4226118094175,81.3405712566964,634.7853625120999
2023-06-02,17,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,8.840579180678946,25.152902830552677,27.4392142086355,38.51895719,197.822511668223,43.2613367352362,82.3289797467189,634.7853625120999
2023-06-02,18,125.0,25.0,2.0,1.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,6.659432754861111,24.502180932368812,26.6375691564695,31.975901825,133.536146257146,43.0226103662586,52.103063153922,634.7853625120999
2023-06-02,19,125.0,25.0,2.0,1.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,9.271760227284908,23.626209156624498,25.7037158462365,31.975901825,89.7477492551213,40.0444235487146,50.0262444774001,634.7853625120999
2023-06-02,20,125.0,25.0,2.0,0.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,11.861403210219027,23.826431298397505,24.6954739275475,31.975901825,139.515532768732,43.15139127452,52.4547591238198,634.7853625120999
2023-06-02,21,125.0,25.0,2.0,0.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,6.649344926434893,24.72743081665676,23.6872261020217,31.975901825,78.5350330913682,32.6053312856882,49.4178696763665,634.7853625120999
2023-06-02,22,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,7.166265546187929,25.803624665086417,22.7533561675485,25.60784646,91.0560322087968,30.7827406154231,23.7709655391252,634.7853625120999
2023-06-02,23,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,9.332281186349547,26.52942981184775,21.9517139663944,25.60784646,110.292943052624,8.16485800375513,23.7709655391252,634.7853625120999
2023-06-03,0,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,9.18824762821245,27.579833535024655,24.6921070013147,25.60784646,84.1435793376735,1.64731752734674,23.8851360951476,523.1861399133314
2023-06-03,1,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,3.8120876228114047,27.755001525269112,24.0312324692641,25.60784646,109.066503397613,3.86068362298008,24.3651714806134,523.1861399133314
2023-06-03,2,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,3.7793436921030783,28.05531506773118,23.7936327839537,25.60784646,98.0173908853616,2.27153318827682,23.7567966795797,523.1861399133314
2023-06-03,3,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,3.7666584720497593,26.6537966704472,23.9903949787293,25.60784646,127.162009023452,7.76864640636328,25.8336153561016,523.1861399133314
2023-06-03,4,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,3.736478677440071,26.553689319575053,24.6394569134062,25.60784646,94.9416094852403,1.42343428679498,23.7567966795797,523.1861399133314
2023-06-03,5,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,3.713829065716221,26.828989012549492,25.6505874488133,25.60784646,102.346546084031,3.33271658030671,23.276761294114,523.1861399133314
2023-06-03,6,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,3.739071830717135,25.552615485722026,26.9649715129043,25.60784646,102.211568313713,3.30780680660847,23.8851360951476,523.1861399133314
2023-06-03,7,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,3.7264284868958417,25.15217842053905,28.4833519041611,25.60784646,118.387622343179,7.15794096592264,24.8593757256246,523.1861399133314
2023-06-03,8,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,3.701252754800977,25.00201522006507,30.1142510557609,38.51895719,104.263823898486,0.528039817193341,79.7721256847313,523.1861399133314
2023-06-03,9,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,3.733971287561864,25.002015542934412,31.7443111157638,38.51895719,123.484856853623,1.9143385747971,78.6837154982319,523.1861399133314
2023-06-03,10,200.0,25.0,2.0,1.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,3.7969359292333262,24.326285975880296,33.271163114524,38.51895719,108.860960385155,1.70287622633017,80.1379905141746,523.1861399133314
2023-06-03,11,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,3.7843461918839423,23.875799450969076,50.2525421818386,38.51895719,114.505532071528,1.45116766491836,80.252161070197,523.1861399133314
2023-06-03,12,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,3.807011670997954,24.70169196274129,51.2497650828252,38.51895719,102.459344107414,1.08770092256445,79.7721256847313,523.1861399133314
2023-06-03,13,200.0,25.0,4.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,3.8498041113237513,24.90190776872263,67.5638677610438,38.51895719,131.882959658714,3.01059133928141,80.1379905141746,523.1861399133314
2023-06-03,14,200.0,25.0,4.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,3.8825394531608466,25.077097129250795,67.7760365249556,38.51895719,134.655853644577,3.36007048936337,81.7064360861398,523.1861399133314
2023-06-03,15,200.0,25.0,4.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,3.8472883487337257,24.751745700218503,67.5636066497715,38.51895719,110.832376846471,0.149208183240025,80.1379905141746,523.1861399133314
2023-06-03,16,200.0,25.0,3.0,1.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,3.834703046123498,25.227259580532355,51.2503033357052,38.51895719,106.747888294736,1.81676436950335,79.6579551287089,523.1861399133314
2023-06-03,17,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,3.9077193668956114,25.87796268301748,50.2534203707035,38.51895719,117.055993131572,2.68026395496357,80.252161070197,523.1861399133314
2023-06-03,18,125.0,25.0,2.0,1.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,3.900165973268982,25.05207022406882,33.2721939872203,31.975901825,107.049683262382,8.64533198374677,52.103063153922,523.1861399133314
2023-06-03,19,125.0,25.0,2.0,1.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,3.857360666982309,25.57763809328419,31.7451886846103,31.975901825,56.5822973572762,0.534841387776547,49.5462090919344,523.1861399133314
2023-06-03,20,125.0,25.0,2.0,1.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,3.8875761732490894,26.303422376173952,30.1121225079698,31.975901825,67.0544427190332,4.41933698585708,51.4805194933428,523.1861399133314
2023-06-03,21,125.0,25.0,2.0,0.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,3.8850581651780423,28.030288371739697,28.4790461893878,31.975901825,72.4916336036375,1.35436706242178,51.4805194933428,523.1861399133314
2023-06-03,22,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,3.877505144572808,28.280558800612535,26.9626164095811,25.60784646,102.704615664984,3.23272545113025,23.7709655391252,523.1861399133314
2023-06-03,23,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,3.8372188149657194,27.855099057770776,25.6476676669531,25.60784646,123.240977702268,5.98085365175405,24.3793403401589,523.1861399133314
2023-06-04,0,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,3.838440507147203,28.154684708540785,33.6974807735625,25.60784646,84.1435793376735,5.52792551934587,24.6218503117492,701.4442012712352
2023-06-04,1,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,3.787994632998545,25.90229085689545,32.8612641911476,25.60784646,108.114944815864,23.2592015686709,23.7709655391252,701.4442012712352
2023-06-04,2,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,3.7879864024274736,26.027412921759176,32.5402208184952,25.60784646,107.777408659537,38.1143273339016,25.3394111110903,701.4442012712352
2023-06-04,3,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,3.780370459348359,26.678094444753324,32.7736944188533,25.60784646,95.6923060936487,20.4297055044112,23.276761294114,701.4442012712352
2023-06-04,4,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,3.76278888438529,26.252647166041093,33.5853246050177,25.60784646,86.2832195318097,31.0964953729862,23.8851360951476,701.4442012712352
2023-06-04,5,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,32.672949571345924,29.130680400808323,34.8583428985976,25.60784646,119.398530512577,33.971456532244,23.4051007096819,701.4442012712352
2023-06-04,6,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,18.26086138183111,29.50608192641403,36.4843413048709,25.60784646,125.310586731301,27.7418973443634,22.7967259086482,701.4442012712352
2023-06-04,7,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,47.86508685445979,29.18073446261847,38.3818148868788,25.60784646,167.284319202274,30.911425730438,24.8452068660791,701.4442012712352
2023-06-04,8,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,52.769841440298414,29.380944282831734,40.4039423630681,38.51895719,232.164576474709,31.3595952232734,82.0723009155831,701.4442012712352
2023-06-04,9,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,54.00216750006659,30.60723619991464,42.4244842712751,38.51895719,173.61340772162,27.2148993232924,82.8090151321847,701.4442012712352
2023-06-04,10,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,49.62582801423083,31.08273771500338,66.1856051514387,38.51895719,211.651660500601,33.2365437122062,84.3774607041498,701.4442012712352
2023-06-04,11,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,46.35600283661247,29.03057657936215,67.8144255468532,38.51895719,158.078433045651,28.5666558885224,82.9231856882071,701.4442012712352
2023-06-04,12,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,51.83928838383087,31.95866069223269,69.0578541681189,38.51895719,196.842065146081,28.7732694370233,81.226400700674,701.4442012712352
2023-06-04,13,200.0,25.0,4.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,57.85061083507331,31.23289562943719,91.7129592879757,38.51895719,163.08799551533,21.580806897423,81.8206066421622,701.4442012712352
2023-06-04,14,200.0,25.0,4.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,50.38036648982924,30.131735915705104,91.9793929935981,38.51895719,201.142578761541,24.8498287423805,82.8090151321847,701.4442012712352
2023-06-04,15,200.0,25.0,4.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,51.16008216865273,31.43310672735168,91.712449307785,38.51895719,193.371313245416,26.5291115806547,83.8974253186841,701.4442012712352
2023-06-04,16,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,55.66241288351334,32.784530179821346,69.0589113519555,38.51895719,208.288992356355,31.6021790379215,82.8090151321847,701.4442012712352
2023-06-04,17,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,55.13419396183799,32.534266564846746,67.8161541326131,38.51895719,176.200058871689,24.5439590842925,82.3148108871734,701.4442012712352
2023-06-04,18,125.0,25.0,3.0,1.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,50.984039736274674,32.80955647177502,66.1888852889507,31.975901825,196.114520392455,35.8237828427664,54.6315794968186,701.4442012712352
2023-06-04,19,125.0,25.0,2.0,1.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,53.92686063874264,30.60723684894249,42.4262482215411,31.975901825,177.817504941654,34.2279389098149,53.5290004507737,701.4442012712352
2023-06-04,20,125.0,25.0,2.0,1.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,56.21574649251274,30.632263242855934,40.3996158978388,31.975901825,130.482611266277,27.9327814307649,51.6088589089108,701.4442012712352
2023-06-04,21,125.0,25.0,2.0,0.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,55.03357937840295,33.43521545375689,38.3729632720407,31.975901825,171.76438812767,28.0008560302126,50.5204487224114,701.4442012712352
2023-06-04,22,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,51.78891767852917,34.53637524064954,36.4794447929325,25.60784646,217.427905540538,33.4648461909774,25.3535799706359,701.4442012712352
2023-06-04,23,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,17.833093110720608,28.930470845203477,34.8521967873287,25.60784646,127.805543683209,26.3457381864101,25.3394111110903,701.4442012712352
2023-06-05,0,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,16.487816016810967,25.3510690747369,52.954020723074,25.60784646,115.315416428975,12.9300348358896,23.276761294114,897.1358086186842
2023-06-05,1,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,16.311424803952697,23.924585447575108,51.5572401290473,25.60784646,157.079916545163,18.0957990260265,24.8593757256246,897.1358086186842
2023-06-05,2,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,16.06006671793171,24.224885396989414,50.9840259245326,25.60784646,146.244858727821,14.9574223527152,24.8593757256246,897.1358086186842
2023-06-05,3,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,9.248859179620428,24.299959228404077,51.3056288532922,25.60784646,118.252326515241,11.5737104135754,24.3793403401589,897.1358086186842
2023-06-05,4,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,16.00965482848816,24.425088421115618,52.6319602769189,25.60784646,168.632408439547,28.6353890674665,25.3535799706359,897.1358086186842
2023-06-05,5,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,17.442258347167602,26.427146855620403,54.6995270840351,25.60784646,119.112319225227,22.2130777039925,23.7567966795797,897.1358086186842
2023-06-05,6,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,23.273322161359587,28.454234793523995,57.2877539383917,25.60784646,162.78029779098,29.8793877143171,25.8194464965561,897.1358086186842
2023-06-05,7,175.0,25.0,2.0,1.0,1.0,2.0,100.0,20.0,25.0,75.0,75.0,55.09148283139479,30.95680122671626,60.3063995927058,25.60784646,201.24261135153,32.6149577989239,26.3136507415673,897.1358086186842
2023-06-05,8,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,54.5888464726236,30.606440268438956,63.5211069150302,38.51895719,157.214634200781,24.6151455510623,81.2405695602195,897.1358086186842
2023-06-05,9,200.0,25.0,2.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,54.56360256242131,30.206029300937868,66.7314761584314,38.51895719,195.38004394206,29.6024351067925,82.7948462726392,897.1358086186842
2023-06-05,10,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,49.964409697738795,30.256081371536524,105.881855919763,38.51895719,201.224082677864,30.8412681614516,85.3375314750813,897.1358086186842
2023-06-05,11,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,51.57291872021961,30.055875992086293,108.478071331256,38.51895719,224.185508988517,40.1777781237341,85.9600751356605,897.1358086186842
2023-06-05,12,200.0,25.0,4.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,54.48838456323407,31.182032966666913,146.607168744621,38.51895719,269.568752799227,38.1337423382093,84.2632901481274,897.1358086186842
2023-06-05,13,200.0,25.0,4.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,54.86529073132973,29.805618404853544,147.860275692466,38.51895719,209.610264037015,32.4633165615745,84.3774607041498,897.1358086186842
2023-06-05,14,200.0,25.0,4.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,55.54390644452531,30.731569672385255,148.276382409706,38.51895719,156.514091115763,24.4932600639896,81.354740116242,897.1358086186842
2023-06-05,15,200.0,25.0,4.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,53.935386749497326,30.506338443950487,147.85887272153,38.51895719,197.361343742614,26.6310301923092,82.6665068570712,897.1358086186842
2023-06-05,16,200.0,25.0,4.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,58.057229931537314,31.03187838539322,146.611121272541,38.51895719,240.244831033962,35.7261880370164,82.200640331151,897.1358086186842
2023-06-05,17,200.0,25.0,3.0,0.0,6.0,6.0,150.0,30.0,40.0,125.0,125.0,57.80588630835641,30.581415611556405,108.48285544749,38.51895719,207.577321312959,30.6046035029634,82.8090151321847,897.1358086186842
2023-06-05,18,125.0,25.0,3.0,1.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,52.25149603247006,31.43228965837655,105.890942880574,31.975901825,129.99431074651,30.503847374375,55.848329098886,897.1358086186842
2023-06-05,19,125.0,25.0,2.0,0.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,52.90494110989117,29.230027286805463,66.7364217086833,31.975901825,143.697621953148,29.5045903814789,54.023204695785,897.1358086186842
2023-06-05,20,125.0,25.0,2.0,0.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,55.49364838448426,31.08192973438714,63.5089164996951,31.975901825,171.72386452188,32.5019043692925,52.0888942943765,897.1358086186842
2023-06-05,21,125.0,25.0,2.0,0.0,3.0,4.0,125.0,25.0,30.0,100.0,100.0,56.85082880049709,29.905721459260043,60.2813544733721,31.975901825,149.612661644021,31.1440578037564,53.0631339248535,897.1358086186842
