Time,Real Values,Forecasting Values
2023-06-07 07:00:00,66,7
2023-06-07 08:00:00,0,33
2023-06-07 09:00:00,121,0
2023-06-07 10:00:00,105,64
2023-06-07 11:00:00,0,48
2023-06-07 12:00:00,0,0
2023-06-07 13:00:00,105,0
2023-06-07 14:00:00,101,54
2023-06-07 15:00:00,96,46
2023-06-07 16:00:00,0,44
2023-06-07 17:00:00,179,0
2023-06-07 18:00:00,0,84
2023-06-07 19:00:00,62,0
2023-06-07 20:00:00,64,29
2023-06-07 21:00:00,158,29
2023-06-07 22:00:00,34,73
2023-06-07 23:00:00,50,15
2023-06-08 00:00:00,14,31
2023-06-08 01:00:00,0,16
2023-06-08 02:00:00,0,0
2023-06-08 03:00:00,20,1
2023-06-08 04:00:00,0,10
2023-06-08 05:00:00,47,0
2023-06-08 06:00:00,55,59
2023-06-08 07:00:00,52,72
2023-06-08 08:00:00,0,58
2023-06-08 09:00:00,112,0
2023-06-08 10:00:00,74,115
2023-06-08 11:00:00,0,97
2023-06-08 12:00:00,199,0
2023-06-08 13:00:00,20,218
2023-06-08 14:00:00,0,22
2023-06-08 15:00:00,0,0
2023-06-08 16:00:00,0,0
2023-06-08 17:00:00,139,0
2023-06-08 18:00:00,117,152
2023-06-08 19:00:00,97,132
2023-06-08 20:00:00,71,110
2023-06-08 21:00:00,131,81
2023-06-08 22:00:00,2,147
2023-06-08 23:00:00,50,2
2023-06-09 00:00:00,0,43
2023-06-09 01:00:00,7,0
2023-06-09 02:00:00,51,8
2023-06-09 03:00:00,0,59
2023-06-09 04:00:00,0,0
2023-06-09 05:00:00,30,0
2023-06-09 06:00:00,11,33
2023-06-09 07:00:00,0,13
2023-06-09 08:00:00,57,0
2023-06-09 09:00:00,0,61
2023-06-09 10:00:00,0,0
2023-06-09 11:00:00,104,0
2023-06-09 12:00:00,94,117
2023-06-09 13:00:00,0,102
2023-06-09 14:00:00,4,0
2023-06-09 15:00:00,64,4
2023-06-09 16:00:00,4,70
2023-06-09 17:00:00,40,4
2023-06-09 18:00:00,36,44
2023-06-09 19:00:00,0,39
2023-06-09 20:00:00,39,0
2023-06-09 21:00:00,0,43
2023-06-09 22:00:00,30,0
2023-06-09 23:00:00,0,33
2023-06-10 00:00:00,0,2
2023-06-10 01:00:00,0,0
2023-06-10 02:00:00,10,0
2023-06-10 03:00:00,3,15
2023-06-10 04:00:00,0,2
2023-06-10 05:00:00,0,0
2023-06-10 06:00:00,0,0
2023-06-10 07:00:00,0,0
2023-06-10 08:00:00,23,0
2023-06-10 09:00:00,139,27
2023-06-10 10:00:00,0,158
2023-06-10 11:00:00,0,0
2023-06-10 12:00:00,0,0
2023-06-10 13:00:00,94,0
2023-06-10 14:00:00,0,111
2023-06-10 15:00:00,84,0
2023-06-10 16:00:00,14,97
2023-06-10 17:00:00,49,16
2023-06-10 18:00:00,140,56
2023-06-10 19:00:00,0,162
2023-06-10 20:00:00,68,0
2023-06-10 21:00:00,0,78
2023-06-10 22:00:00,0,0
2023-06-10 23:00:00,0,0
2023-06-11 00:00:00,127,0
2023-06-11 01:00:00,100,252
2023-06-11 02:00:00,0,225
2023-06-11 03:00:00,0,0
2023-06-11 04:00:00,72,1
2023-06-11 05:00:00,17,86
2023-06-11 06:00:00,36,26
2023-06-11 07:00:00,0,45
2023-06-11 08:00:00,0,0
2023-06-11 09:00:00,0,0
2023-06-11 10:00:00,0,0
2023-06-11 11:00:00,0,0
2023-06-11 12:00:00,0,0
2023-06-11 13:00:00,0,0
2023-06-11 14:00:00,0,0
2023-06-11 15:00:00,118,0
2023-06-11 16:00:00,0,148
2023-06-11 17:00:00,154,0
2023-06-11 18:00:00,4,193
2023-06-11 19:00:00,84,5
2023-06-11 20:00:00,80,106
2023-06-11 21:00:00,0,100
2023-06-11 22:00:00,0,0
2023-06-11 23:00:00,0,0
2023-06-12 00:00:00,47,0
2023-06-12 01:00:00,8,40
2023-06-12 02:00:00,0,8
2023-06-12 03:00:00,27,0
2023-06-12 04:00:00,43,24
2023-06-12 05:00:00,158,43
2023-06-12 06:00:00,51,145
2023-06-12 07:00:00,45,48
2023-06-12 08:00:00,74,43
2023-06-12 09:00:00,0,69
2023-06-12 10:00:00,0,0
2023-06-12 11:00:00,11,0
2023-06-12 12:00:00,109,10
2023-06-12 13:00:00,125,103
2023-06-12 14:00:00,0,118
2023-06-12 15:00:00,87,0
2023-06-12 16:00:00,0,82
2023-06-12 17:00:00,79,0
2023-06-12 18:00:00,69,74
2023-06-12 19:00:00,0,65
2023-06-12 20:00:00,123,0
2023-06-12 21:00:00,173,116
2023-06-12 22:00:00,17,163
2023-06-12 23:00:00,28,16
2023-06-13 00:00:00,129,8
2023-06-13 01:00:00,0,70
2023-06-13 02:00:00,0,0
2023-06-13 03:00:00,0,0
2023-06-13 04:00:00,21,0
2023-06-13 05:00:00,21,7
2023-06-13 06:00:00,0,16
2023-06-13 07:00:00,8,0
2023-06-13 08:00:00,0,7
2023-06-13 09:00:00,2,0
2023-06-13 10:00:00,0,1
2023-06-13 11:00:00,0,0
2023-06-13 12:00:00,0,0
2023-06-13 13:00:00,18,0
2023-06-13 14:00:00,0,13
2023-06-13 15:00:00,107,0
2023-06-13 16:00:00,13,84
2023-06-13 17:00:00,34,10
2023-06-13 18:00:00,10,26
2023-06-13 19:00:00,34,7
2023-06-13 20:00:00,143,26
2023-06-13 21:00:00,0,112
2023-06-13 22:00:00,0,0
2023-06-13 23:00:00,27,0
2023-06-14 00:00:00,0,53
2023-06-14 01:00:00,46,0
2023-06-14 02:00:00,72,49
2023-06-14 03:00:00,0,76
2023-06-14 04:00:00,66,0
2023-06-14 05:00:00,0,76
2023-06-14 06:00:00,55,0
2023-06-14 07:00:00,0,53
2023-06-14 08:00:00,46,0
2023-06-14 09:00:00,37,48
2023-06-14 10:00:00,0,39
2023-06-14 11:00:00,0,0
2023-06-14 12:00:00,87,0
2023-06-14 13:00:00,5,91
2023-06-14 14:00:00,117,5
2023-06-14 15:00:00,1,123
2023-06-14 16:00:00,139,1
2023-06-14 17:00:00,0,146
2023-06-14 18:00:00,147,0
2023-06-14 19:00:00,63,155
2023-06-14 20:00:00,84,66
2023-06-14 21:00:00,0,88
2023-06-14 22:00:00,73,0
2023-06-14 23:00:00,77,77
2023-06-15 00:00:00,0,146
2023-06-15 01:00:00,0,0
2023-06-15 02:00:00,0,0
2023-06-15 03:00:00,0,1
2023-06-15 04:00:00,52,0
2023-06-15 05:00:00,0,21
2023-06-15 06:00:00,16,1
2023-06-15 07:00:00,8,10
2023-06-15 08:00:00,145,6
2023-06-15 09:00:00,49,112
2023-06-15 10:00:00,57,33
2023-06-15 11:00:00,0,49
2023-06-15 12:00:00,37,0
2023-06-15 13:00:00,0,25
2023-06-15 14:00:00,63,0
2023-06-15 15:00:00,0,48
2023-06-15 16:00:00,105,0
2023-06-15 17:00:00,0,82
2023-06-15 18:00:00,106,0
2023-06-15 19:00:00,175,81
2023-06-15 20:00:00,40,137
2023-06-15 21:00:00,128,30
2023-06-15 22:00:00,78,98
2023-06-15 23:00:00,0,60
2023-06-16 00:00:00,27,0
2023-06-16 01:00:00,57,19
2023-06-16 02:00:00,62,37
2023-06-16 03:00:00,34,40
2023-06-16 04:00:00,30,27
2023-06-16 05:00:00,16,27
2023-06-16 06:00:00,25,11
2023-06-16 07:00:00,0,17
2023-06-16 08:00:00,0,0
2023-06-16 09:00:00,0,0
2023-06-16 10:00:00,0,0
2023-06-16 11:00:00,0,0
2023-06-16 12:00:00,0,0
2023-06-16 13:00:00,0,0
2023-06-16 14:00:00,32,0
2023-06-16 15:00:00,0,24
2023-06-16 16:00:00,0,0
2023-06-16 17:00:00,0,0
2023-06-16 18:00:00,0,0
2023-06-16 19:00:00,86,0
2023-06-16 20:00:00,87,64
2023-06-16 21:00:00,28,65
2023-06-16 22:00:00,0,21
2023-06-16 23:00:00,42,0
2023-06-17 00:00:00,0,56
2023-06-17 01:00:00,0,0
2023-06-17 02:00:00,0,0
2023-06-17 03:00:00,69,0
2023-06-17 04:00:00,59,83
2023-06-17 05:00:00,0,61
2023-06-17 06:00:00,130,0
2023-06-17 07:00:00,31,129
2023-06-17 08:00:00,27,33
2023-06-17 09:00:00,19,29
2023-06-17 10:00:00,0,20
2023-06-17 11:00:00,0,0
2023-06-17 12:00:00,0,0
2023-06-17 13:00:00,0,0
2023-06-17 14:00:00,45,0
2023-06-17 15:00:00,0,47
2023-06-17 16:00:00,6,0
2023-06-17 17:00:00,7,6
2023-06-17 18:00:00,10,7
2023-06-17 19:00:00,2,10
2023-06-17 20:00:00,0,2
2023-06-17 21:00:00,0,0
2023-06-17 22:00:00,0,0
2023-06-17 23:00:00,0,0
2023-06-18 00:00:00,0,1
2023-06-18 01:00:00,0,0
2023-06-18 02:00:00,82,0
2023-06-18 03:00:00,55,44
2023-06-18 04:00:00,44,33
2023-06-18 05:00:00,94,9
2023-06-18 06:00:00,0,71
2023-06-18 07:00:00,6,0
2023-06-18 08:00:00,86,2
2023-06-18 09:00:00,5,38
2023-06-18 10:00:00,7,2
2023-06-18 11:00:00,181,2
2023-06-18 12:00:00,47,88
2023-06-18 13:00:00,172,19
2023-06-18 14:00:00,0,79
2023-06-18 15:00:00,0,0
2023-06-18 16:00:00,64,0
2023-06-18 17:00:00,43,28
2023-06-18 18:00:00,0,18
2023-06-18 19:00:00,30,0
2023-06-18 20:00:00,226,13
2023-06-18 21:00:00,61,99
2023-06-18 22:00:00,64,27
2023-06-18 23:00:00,0,28
2023-06-19 00:00:00,36,0
2023-06-19 01:00:00,15,134
2023-06-19 02:00:00,102,32
2023-06-19 03:00:00,100,79
2023-06-19 04:00:00,48,212
2023-06-19 05:00:00,23,83
2023-06-19 06:00:00,0,43
2023-06-19 07:00:00,0,1
2023-06-19 08:00:00,57,0
2023-06-19 09:00:00,109,95
2023-06-19 10:00:00,145,206
2023-06-19 11:00:00,0,232
2023-06-19 12:00:00,0,1
2023-06-19 13:00:00,113,1
2023-06-19 14:00:00,0,189
2023-06-19 15:00:00,0,1
2023-06-19 16:00:00,4,1
2023-06-19 17:00:00,0,7
2023-06-19 18:00:00,133,1
2023-06-19 19:00:00,93,222
2023-06-19 20:00:00,0,156
2023-06-19 21:00:00,139,1
2023-06-19 22:00:00,28,230
2023-06-19 23:00:00,98,47
2023-06-20 00:00:00,119,26
2023-06-20 01:00:00,0,116
2023-06-20 02:00:00,61,0
2023-06-20 03:00:00,0,215
2023-06-20 04:00:00,87,0
2023-06-20 05:00:00,45,46
2023-06-20 06:00:00,118,66
2023-06-20 07:00:00,162,190
2023-06-20 08:00:00,90,206
2023-06-20 09:00:00,34,96
2023-06-20 10:00:00,36,33
2023-06-20 11:00:00,0,47
2023-06-20 12:00:00,0,0
2023-06-20 13:00:00,113,0
2023-06-20 14:00:00,112,126
2023-06-20 15:00:00,0,132
2023-06-20 16:00:00,59,0
2023-06-20 17:00:00,30,73
2023-06-20 18:00:00,93,35
2023-06-20 19:00:00,210,108
2023-06-20 20:00:00,102,253
2023-06-20 21:00:00,0,123
2023-06-20 22:00:00,16,0
2023-06-20 23:00:00,124,19
2023-06-21 00:00:00,0,52
2023-06-21 01:00:00,0,0
2023-06-21 02:00:00,70,0
2023-06-21 03:00:00,114,51
2023-06-21 04:00:00,62,78
2023-06-21 05:00:00,1,61
2023-06-21 06:00:00,80,0
2023-06-21 07:00:00,69,62
2023-06-21 08:00:00,78,49
2023-06-21 09:00:00,37,56
2023-06-21 10:00:00,49,26
2023-06-21 11:00:00,0,34
2023-06-21 12:00:00,227,0
2023-06-21 13:00:00,55,171
2023-06-21 14:00:00,77,38
2023-06-21 15:00:00,16,54
2023-06-21 16:00:00,97,11
2023-06-21 17:00:00,0,69
2023-06-21 18:00:00,0,0
2023-06-21 19:00:00,28,0
2023-06-21 20:00:00,185,19
2023-06-21 21:00:00,122,131
2023-06-21 22:00:00,0,86
2023-06-21 23:00:00,58,0
2023-06-22 00:00:00,0,11
2023-06-22 01:00:00,50,0
2023-06-22 02:00:00,58,31
2023-06-22 03:00:00,87,89
2023-06-22 04:00:00,0,178
2023-06-22 05:00:00,0,0
2023-06-22 06:00:00,43,0
2023-06-22 07:00:00,0,54
2023-06-22 08:00:00,0,0
2023-06-22 09:00:00,58,0
2023-06-22 10:00:00,0,48
2023-06-22 11:00:00,208,0
2023-06-22 12:00:00,0,231
2023-06-22 13:00:00,22,0
2023-06-22 14:00:00,55,20
2023-06-22 15:00:00,0,52
2023-06-22 16:00:00,69,0
2023-06-22 17:00:00,56,69
2023-06-22 18:00:00,6,55
2023-06-22 19:00:00,51,6
2023-06-22 20:00:00,62,49
2023-06-22 21:00:00,136,60
2023-06-22 22:00:00,210,132
2023-06-22 23:00:00,0,202
2023-06-23 00:00:00,0,0
2023-06-23 01:00:00,28,0
2023-06-23 02:00:00,0,6
2023-06-23 03:00:00,71,0
2023-06-23 04:00:00,29,27
2023-06-23 05:00:00,43,18
2023-06-23 06:00:00,0,10
2023-06-23 07:00:00,34,0
2023-06-23 08:00:00,50,11
2023-06-23 09:00:00,30,18
2023-06-23 10:00:00,0,10
2023-06-23 11:00:00,28,0
2023-06-23 12:00:00,154,8
2023-06-23 13:00:00,33,54
2023-06-23 14:00:00,25,11
2023-06-23 15:00:00,132,8
2023-06-23 16:00:00,0,42
2023-06-23 17:00:00,82,0
2023-06-23 18:00:00,0,27
2023-06-23 19:00:00,82,0
2023-06-23 20:00:00,60,26
2023-06-23 21:00:00,0,19
2023-06-23 22:00:00,0,0
2023-06-23 23:00:00,74,0
2023-06-24 00:00:00,0,462
2023-06-24 01:00:00,0,0
2023-06-24 02:00:00,47,0
2023-06-24 03:00:00,0,9
2023-06-24 04:00:00,10,0
2023-06-24 05:00:00,0,9
2023-06-24 06:00:00,0,0
2023-06-24 07:00:00,51,0
2023-06-24 08:00:00,0,28
2023-06-24 09:00:00,0,0
2023-06-24 10:00:00,80,0
2023-06-24 11:00:00,39,51
2023-06-24 12:00:00,0,21
2023-06-24 13:00:00,11,0
2023-06-24 14:00:00,0,7
2023-06-24 15:00:00,0,0
2023-06-24 16:00:00,14,0
2023-06-24 17:00:00,0,8
2023-06-24 18:00:00,56,0
2023-06-24 19:00:00,68,35
2023-06-24 20:00:00,20,42
2023-06-24 21:00:00,31,12
2023-06-24 22:00:00,0,19
2023-06-24 23:00:00,102,0
2023-06-25 00:00:00,0,100
2023-06-25 01:00:00,0,1
2023-06-25 02:00:00,11,0
2023-06-25 03:00:00,56,4
2023-06-25 04:00:00,43,69
2023-06-25 05:00:00,0,83
2023-06-25 06:00:00,90,0
2023-06-25 07:00:00,22,82
2023-06-25 08:00:00,63,19
2023-06-25 09:00:00,0,70
2023-06-25 10:00:00,110,0
2023-06-25 11:00:00,46,99
2023-06-25 12:00:00,114,40
2023-06-25 13:00:00,0,118
2023-06-25 14:00:00,0,0
2023-06-25 15:00:00,17,0
2023-06-25 16:00:00,145,16
2023-06-25 17:00:00,194,138
2023-06-25 18:00:00,0,193
2023-06-25 19:00:00,40,0
2023-06-25 20:00:00,56,39
2023-06-25 21:00:00,96,54
2023-06-25 22:00:00,84,93
2023-06-25 23:00:00,0,83
2023-06-26 00:00:00,22,0
2023-06-26 01:00:00,0,26
2023-06-26 02:00:00,77,0
2023-06-26 03:00:00,0,26
2023-06-26 04:00:00,0,0
2023-06-26 05:00:00,41,0
2023-06-26 06:00:00,8,26
2023-06-26 07:00:00,127,5
2023-06-26 08:00:00,0,81
2023-06-26 09:00:00,195,0
2023-06-26 10:00:00,92,146
2023-06-26 11:00:00,129,55
2023-06-26 12:00:00,0,89
2023-06-26 13:00:00,169,0
2023-06-26 14:00:00,0,119
2023-06-26 15:00:00,28,0
2023-06-26 16:00:00,145,18
2023-06-26 17:00:00,82,99
2023-06-26 18:00:00,0,58
2023-06-26 19:00:00,126,0
2023-06-26 20:00:00,66,86
2023-06-26 21:00:00,7,45
2023-06-26 22:00:00,0,5
2023-06-26 23:00:00,50,0
2023-06-27 00:00:00,5,676
2023-06-27 01:00:00,29,1
2023-06-27 02:00:00,0,11
2023-06-27 03:00:00,0,0
2023-06-27 04:00:00,55,0
2023-06-27 05:00:00,160,33
2023-06-27 06:00:00,28,140
2023-06-27 07:00:00,144,7
2023-06-27 08:00:00,102,79
2023-06-27 09:00:00,49,55
2023-06-27 10:00:00,0,27
2023-06-27 11:00:00,0,0
2023-06-27 12:00:00,84,0
2023-06-27 13:00:00,0,40
2023-06-27 14:00:00,0,0
2023-06-27 15:00:00,30,0
2023-06-27 16:00:00,26,15
2023-06-27 17:00:00,111,13
2023-06-27 18:00:00,8,57
2023-06-27 19:00:00,96,4
2023-06-27 20:00:00,65,50
2023-06-27 21:00:00,0,33
2023-06-27 22:00:00,43,0
2023-06-27 23:00:00,0,22
2023-06-28 00:00:00,0,0
2023-06-28 01:00:00,51,0
2023-06-28 02:00:00,16,24
2023-06-28 03:00:00,0,13
2023-06-28 04:00:00,0,0
2023-06-28 05:00:00,0,0
2023-06-28 06:00:00,0,0
2023-06-28 07:00:00,83,0
2023-06-28 08:00:00,0,47
2023-06-28 09:00:00,45,0
2023-06-28 10:00:00,35,21
2023-06-28 11:00:00,41,17
2023-06-28 12:00:00,111,23
2023-06-28 13:00:00,25,55
2023-06-28 14:00:00,112,12
2023-06-28 15:00:00,0,56
2023-06-28 16:00:00,124,0
2023-06-28 17:00:00,0,65
2023-06-28 18:00:00,0,0
2023-06-28 19:00:00,0,0
2023-06-28 20:00:00,127,0
2023-06-28 21:00:00,0,65
2023-06-28 22:00:00,0,0
2023-06-28 23:00:00,0,0
2023-06-29 00:00:00,37,7
2023-06-29 01:00:00,73,12
2023-06-29 02:00:00,145,33
2023-06-29 03:00:00,196,49
2023-06-29 04:00:00,65,73
2023-06-29 05:00:00,56,41
2023-06-29 06:00:00,0,39
2023-06-29 07:00:00,177,0
2023-06-29 08:00:00,43,87
2023-06-29 09:00:00,8,20
2023-06-29 10:00:00,56,4
2023-06-29 11:00:00,0,27
2023-06-29 12:00:00,0,0
2023-06-29 13:00:00,79,0
2023-06-29 14:00:00,139,40
2023-06-29 15:00:00,87,65
2023-06-29 16:00:00,43,40
2023-06-29 17:00:00,42,19
2023-06-29 18:00:00,53,19
2023-06-29 19:00:00,51,25
2023-06-29 20:00:00,41,24
2023-06-29 21:00:00,44,19
2023-06-29 22:00:00,134,20
2023-06-29 23:00:00,51,63
2023-06-30 00:00:00,24,68
2023-06-30 01:00:00,65,13
2023-06-30 02:00:00,65,57
2023-06-30 03:00:00,86,48
2023-06-30 04:00:00,0,82
2023-06-30 05:00:00,0,0
2023-06-30 06:00:00,0,0
2023-06-30 07:00:00,86,0
2023-06-30 08:00:00,87,78
2023-06-30 09:00:00,0,74
2023-06-30 10:00:00,73,0
2023-06-30 11:00:00,146,59
2023-06-30 12:00:00,25,121
2023-06-30 13:00:00,64,22
2023-06-30 14:00:00,72,55
2023-06-30 15:00:00,0,60
2023-06-30 16:00:00,15,0
2023-06-30 17:00:00,98,13
2023-06-30 18:00:00,0,84
2023-06-30 19:00:00,64,0
2023-06-30 20:00:00,3,54
2023-06-30 21:00:00,0,2
2023-06-30 22:00:00,0,0
2023-06-30 23:00:00,0,0
