lightbulbs_active,active_wall_plugs,active_computers,active_printers,active_coffee_machines
0.6654367291454408,2.0,0.18014389128219194,0.14176936691961756,0.0
0.01855210470152505,1.0,0.17429161756624886,0.058424844955149165,0.0
0.7102618067258839,1.0,0.3160128867425595,0.022755945144802198,0.0
0.1522290500538513,0.0,0.06276971770485497,0.08979242996680159,0.0
0.3708430250407575,0.0,0.2902599355489453,0.07440304031805603,0.0
0.1599775837620975,1.0,0.10232327414734137,0.01962820048186468,0.0
0.32427388200537094,0.0,0.08763744066586998,0.050303361802079165,0.0
0.2407942642992003,0.0,0.1637780467496766,0.03352494445768152,0.0
0.11983797511722627,0.0,0.177169270157694,0.03751768402088443,0.0
0.5790946944906501,0.0,0.3660956505614873,0.08108983352387458,0.0
0.6380189120639472,1.0,0.4824795979135899,0.014934121248883929,0.0
0.5272889739607113,0.0,0.18068522013477809,0.03870547839760015,0.0
0.3464493480639672,0.0,0.0926449694813881,0.027518140120481486,0.0
0.25930278030436626,0.0,0.09402893880401886,0.033755188394698106,0.0
0.4081074152131034,0.0,0.07889287667769744,0.06331778080261442,0.0
0.03465993744415307,0.0,0.14205785931917558,0.014189050166365909,0.0
0.11940566252247811,1.0,0.3266623477918475,0.010412696683138586,0.0
0.03278147409175458,0.0,0.1500224354113284,0.07435753758497714,0.0
0.1979685517074716,0.0,0.07704566015963497,0.017565106377818815,0.0
0.2222260331493938,0.0,0.18107121434440462,0.007114048362055727,0.0
0.23230829514438664,1.0,0.03936497835877198,0.06065276735272702,0.0
0.4539318466804706,0.0,0.2558423350902974,0.01997749499655984,0.0
0.1929985709186607,0.0,0.18677726242074838,0.03244867799374071,0.0
0.154511163309741,0.0,0.181832880656208,0.023718568425610338,0.0
0.33390378068460813,1.0,0.12312268965513198,0.009464329147025817,0.0
0.09241615266512365,0.0,0.39514999789977806,0.06101865927094902,0.0
0.6446459979771939,1.0,0.04843184059756513,0.003605316595523737,0.0
0.04754678104916397,0.0,0.3694953939349147,0.1023431519623657,0.0
0.5583281734742555,1.0,0.14194878389107593,0.0320656826648179,0.0
0.4403716623130589,0.0,0.33447416882506686,0.065824994483017,0.0
0.10794971590152566,0.0,0.2636833300571201,0.07309911537703812,0.0
0.0032981429749014525,1.0,0.04143978311205062,0.02768052903209444,0.0
0.6381731513503676,0.0,0.4334352481235592,0.09729905328297218,0.0
0.4709724866272257,1.0,0.3027391903071489,0.0920979446374484,0.0
0.6066163920535189,1.0,0.01790269860996868,0.033343708794450345,0.0
0.5115754514414982,1.0,0.059067840941592904,0.10931366895919882,0.0
0.06161352241089055,0.0,0.352284322649504,0.00285863303308829,0.0
0.5968370018027972,1.0,0.7347976787802891,0.05999457995996844,0.0
0.21595828523129817,1.0,0.926890021327302,0.241408062637465,0.0
1.9939916084717957,1.0,1.1082784660488743,0.07447296700222202,0.0
1.9305733521506554,3.0,1.3605870754864278,0.35912925743159757,0.0
0.8717175734379817,2.0,1.344478120264574,0.37424869790138304,0.0
0.12909566793929098,1.0,0.777999899994282,0.32351759681033176,0.0
0.8960200397348679,1.0,0.5004759105013116,0.2268978122844437,0.0
0.7841965599026068,0.0,1.465476064531682,0.38887312163021925,0.0
1.911672685784684,1.0,0.031786229676553104,0.1790882721533043,0.0
1.3145795283410726,2.0,0.5034108251620071,0.07468308416859192,0.0
2.3665635584752938,3.0,1.294936782838151,0.2276306351290807,0.0
1.4367505269127396,1.0,0.8656376228096975,0.32830698325381563,0.0
0.31263617465614213,3.0,0.04324049543890299,0.1987938101202138,0.0
1.1655939341246129,1.0,0.07181825412978857,0.1538557908951887,0.0
1.0868752769442902,2.0,0.6172024223654188,0.09878278524078453,0.0
1.172458357819559,2.0,1.3424382432989237,0.18202271644344226,0.0
1.281328299337053,2.0,0.6108916946611556,0.26289138498500547,0.0
0.5798455805759787,0.0,0.39634511671390543,0.09746118381731834,0.0
0.4239906378351875,0.0,0.17197109029546,0.03409953678349528,0.0
0.3782181703659002,0.0,0.15124555068086196,0.1114562931987076,0.0
0.0363525030750147,1.0,0.019988960261661706,0.08016768817489198,0.0
0.12491185567004569,1.0,0.21048225209693686,0.1569135152857695,0.0
0.03487804227775866,1.0,0.33195562938692647,0.010474455594898912,0.0
1.1608417830648126,1.0,0.24049092969885566,0.10061200754404129,0.0
0.5849573545243216,2.0,0.10825882305246365,0.029156353738903157,0.0
0.6479474888976533,0.0,0.6090545712843827,0.018049761901679,0.0
2.5243631241253457,1.0,1.657372131407327,0.30408818120955994,0.0
0.8435990458605692,2.0,2.111393536573312,0.2165253731121668,0.0
1.0589421939423005,1.0,1.0621319417765334,0.3734075485969638,0.0
1.9569757691340444,1.0,0.09104462395464329,0.22210347905407551,0.0
0.5951921251968464,3.0,1.2836606932502992,0.12757772949408214,0.0
0.14076144749612826,0.0,0.13408587841648562,0.21888594726230712,0.0
0.6957070392316628,1.0,1.0710757640386144,0.24879421301070884,0.0
0.25064724328185795,2.0,0.8070302756714492,0.20642088453670457,0.0
2.3961790823312676,0.0,1.246066259869012,0.27544118974634146,0.0
2.458162564301854,4.0,1.9285299817359771,0.08435855383770516,0.0
1.5037232216186605,3.0,1.1671794302405898,0.26424465873703473,0.0
1.5987384218917904,0.0,0.8470367548175954,0.1192776905230024,0.0
1.3700550040807558,1.0,0.2971956174479184,0.1311044641224791,0.0
0.25911894352628206,1.0,0.8554571228751732,0.21253292097381365,0.0
0.9623753661004522,1.0,0.12893952452269525,0.06444806951713405,0.0
0.47995433878776067,1.0,0.5363426868254426,0.09042762749822869,0.0
0.6464360383904417,1.0,0.16672433277584103,0.048321569267196565,0.0
0.7227889792462926,1.0,0.06992890177276996,0.01268757120924739,0.0
0.4791222848680436,0.0,0.8295860527587885,0.11346431298514043,0.0
0.07729017441656136,1.0,0.0011673042326678376,0.06962880465522504,0.0
0.16777650040683176,1.0,0.40794080105275043,0.04980743178052101,0.0
0.5746039110430622,1.0,0.23504818343454645,0.08727304531732662,0.0
1.045265432005982,2.0,0.7529737394565499,0.1740696055864851,0.0
0.9732653987634388,1.0,0.5207761352887179,0.005573741794887987,0.0
0.01673412752487652,1.0,1.0680383197608463,0.11814391374384985,0.0
1.6758546777774974,2.0,0.7983827029187028,0.44228242438645715,0.0
1.1394030686382963,2.0,0.10800145208883691,0.4172484493791256,0.0
0.7586070618450059,0.0,1.8883274429855799,0.23383481461103045,0.0
0.293378628711586,3.0,0.27860850894106887,0.36122617259504064,0.0
0.7062614807779194,0.0,0.5186761402046438,0.06910147831831813,0.0
2.0672886194862334,2.0,0.8766915656585297,0.08061297344696836,0.0
0.6722322053249145,1.0,0.6680785704143789,0.29225088903819885,0.0
1.1607817000416223,0.0,0.2960589340396672,0.33559335379866123,0.0
1.8124706777784962,3.0,0.24146139726195323,0.09538357691984457,0.0
0.9006489609841547,3.0,0.20331902994477424,0.02439896258905462,0.0
1.5939321921926557,1.0,0.9428088095626905,0.024600730227766696,0.0
1.6075071495290911,1.0,0.03510869294361624,0.07249247400359647,0.0
0.41486645655771875,0.0,1.0722398662844626,0.2083373905589787,0.0
0.6335223919672127,1.0,0.1684688750805404,0.10789341084228062,0.0
0.23320722395677254,0.0,0.056953750580106384,0.058636416453117846,0.0
0.2511252571272024,1.0,0.3388059719236368,0.0855162762625723,0.0
0.029476310360081855,1.0,0.04257180562082491,0.1181251828015853,0.0
0.7546651402512143,1.0,0.4967821899025564,0.018590553392580745,0.0
0.6121531368639452,1.0,0.6899477686916049,0.14048337160861268,0.0
0.08153931030585332,1.0,0.05053177106876831,0.2437608684979461,0.0
0.46163996841817706,1.0,0.8826254218998981,0.05869293415027807,0.0
1.4113798033385712,2.0,0.40828270498444974,0.21617234006692385,0.0
0.2791515120810894,1.0,0.12378423927555024,0.13506296297548015,0.0
0.3568144136064229,3.0,0.2888337671460434,0.005916395362575773,0.0
1.6783316287481032,1.0,2.098355846382522,0.1318774914101434,0.0
3.1815893874123398,1.0,0.23779725166852247,0.324732519825483,0.0
0.616239030782628,3.0,1.4697817493059637,0.2123869379955086,0.0
1.5649102573653326,2.0,0.8439848158749454,0.2041067092452419,0.0
1.6772469978908657,3.0,0.05728706445258368,0.08481249677913764,0.0
0.5315300572018372,3.0,0.6919649599787061,0.2507044263399351,0.0
1.4397657603206113,0.0,1.0764658880310534,0.08746590776006644,0.0
0.8532613814293594,2.0,1.12216342432222,0.15002666260523417,0.0
1.866907155073803,1.0,0.9612116463917815,0.1808698375998194,0.0
1.5777022185897787,2.0,1.4265585602894737,0.27789882857129833,0.0
0.9535592217697573,2.0,0.1426831726714449,0.0266728366024219,0.0
0.16963820503133326,1.0,1.13869207004173,0.064125197151996,0.0
1.1262703548862272,1.0,0.760157505646598,0.04489005410072783,0.0
0.45899595792841186,1.0,0.6750134672615392,0.025761600339871106,0.0
0.2664646972421791,0.0,0.7782504056703891,0.04924677652622359,0.0
0.0543667913304756,1.0,0.48294505927125525,0.13440432895619922,0.0
0.6020871664722014,1.0,0.4582123066521246,0.12388098073996338,0.0
0.9191783323228314,2.0,0.5065341580514983,0.1487428198061952,0.0
0.012931708079869687,0.0,0.1845553103001636,0.0615141685544923,0.0
0.5194890255701302,0.0,0.3843628541294418,0.008832597321280123,0.0
0.3026737949352503,1.0,0.2291613604013218,0.21280396784114855,0.0
1.1342247730899466,0.0,0.5155361700665404,0.04906515815398928,0.0
0.25669220071747983,2.0,0.27530670031012394,0.16339672565909505,0.0
1.7626603195152204,0.0,0.20880762872906156,0.386715589048096,0.0
1.2312257665685888,3.0,0.6824978001810641,0.36887885534342146,0.0
2.695445712181503,2.0,1.632890867028938,0.10418729496445538,0.0
0.4699078158161286,2.0,0.8672988557151602,0.1791818770315648,0.0
0.8424604046934756,0.0,1.2306151442997901,0.012389253873900899,0.0
0.19795582513110888,1.0,0.20356844177470174,0.17750317993638842,0.0
2.0571850285906144,2.0,0.6288953602047177,0.22645098765611943,0.0
1.4824730033436353,1.0,0.12926502902621373,0.20356362254777896,0.0
0.5543004697833662,3.0,0.1984088098288749,0.003923857162282108,0.0
2.3111175484021294,1.0,1.4400869939812342,0.4755551102691213,0.0
1.8892205074544541,1.0,0.9353705545885549,0.2835699843217968,0.0
0.7890070139407632,1.0,0.20196491282316256,0.033246330078221226,0.0
0.9665043619706848,0.0,0.5766180010503557,0.10533449144166496,0.0
0.3197473151908749,2.0,0.7602027908944394,0.14017732136490352,0.0
0.1216220054107799,1.0,0.15156865450567186,0.10754657299258424,0.0
0.6314668085372942,0.0,0.009005357678251787,0.013450875035213427,0.0
0.7080375252304557,0.0,0.34147927752264806,0.011404998090570469,0.0
0.585241100047248,1.0,0.03293886693690937,0.11995253318624959,0.0
0.3474876374062715,1.0,0.6689736361429345,0.026544696639991504,0.0
0.26149746367582355,1.0,0.3040525586276144,0.021398678002768748,0.0
0.824137795992386,0.0,0.35568175330226315,0.1566367969938152,0.0
0.9982464434478602,0.0,0.3186843850632775,0.11310600703149046,0.0
0.9085511476323674,1.0,0.3909304835047533,0.1028437370854744,0.0
0.7256008532128447,0.0,0.05615982136330936,0.07405674258665408,0.0
0.6021674071153743,1.0,0.5809791862466795,0.08861607166721056,0.0
0.09735034560753221,0.0,0.4821354102995599,0.11561354107466598,0.0
0.26292300819242476,2.0,0.19933568744463476,0.26142714980653037,0.0
1.2688628698032287,1.0,0.5291312771475781,0.052283724185197264,0.0
1.012875254788501,1.0,0.14824235089475363,0.05950765521843938,0.0
0.014229448945755795,0.0,0.018088049502569873,0.01470005825902802,0.0
0.14671576263196134,0.0,0.6072076260293708,0.1580275546850574,0.0
0.6277807126265876,0.0,0.4086698734863648,0.08626106531807477,0.0
0.0023508660350144445,0.0,0.18056622231364286,0.008579116014253868,0.0
0.06913742627199068,0.0,0.05254236902925516,0.026025109316783104,0.0
0.212040944257048,0.0,0.1553076102539013,0.01146400508784181,0.0
0.3525014335310874,0.0,0.019176132643157203,0.028042931072255618,0.0
0.2988916601533209,0.0,0.18603178782106544,0.07241630624369948,0.0
0.11358589793270454,0.0,0.1868897966045128,0.05746735211934406,0.0
0.6871966979797912,1.0,0.42112392207565225,0.001212772322486623,0.0
0.3049388166547685,1.0,0.7666018001241247,0.05389229169776026,0.0
0.2431796791521088,0.0,0.4232723567492705,0.0012858134456515196,0.0
0.3495104766812511,0.0,0.3058152869720252,0.055578237398938045,0.0
0.29636191116682187,1.0,0.29663292168877053,0.03555992656540591,0.0
0.4562320354779801,0.0,0.27635596540522844,0.08867508087399305,0.0
0.3241801996116116,0.0,0.31403102701321284,0.060049417977999106,0.0
0.314696120765207,0.0,0.3198720925468553,0.0476219468411093,0.0
0.07366050720760825,0.0,0.38106776236925266,0.10507326641889769,0.0
0.3233632813805196,1.0,0.04415368643814195,0.10291763003293683,0.0
0.10765283197836359,0.0,0.013261541230699366,0.016431701923020164,0.0
0.16037116915822755,0.0,0.3666901658510467,0.0578742772602182,0.0
0.40446236129805335,0.0,0.13556869999065063,0.03837757950942458,0.0
0.16192864114889435,0.0,0.22350077129024973,0.030864977529981966,0.0
0.3748230967116483,0.0,0.08757449886030562,0.012502652864170277,0.0
0.497238624089369,0.0,0.20866463185174192,0.029221756617719977,0.0
0.35722484314937347,0.0,0.2096039220825857,0.02097492495472099,0.0
0.20855973355100577,0.0,0.25296474095621235,0.0007065796770454876,0.0
0.2631830039060343,0.0,0.02666651135127786,0.06946089279911981,0.0
0.19770898941281365,0.0,0.23033331515576655,0.04573331514219878,0.0
0.12452173628565445,1.0,0.3368664766446525,0.07303333005305289,0.0
0.2574859128125401,0.0,0.07490412573767605,0.03387151376482874,0.0
0.1430457395662842,1.0,0.12053738264132183,0.058314812324942046,0.0
0.015544685036687683,0.0,0.01978296219057866,0.10422797740111071,0.0
0.3317561445038278,0.0,0.005388537050170668,0.032872001652305194,0.0
0.09475127787342567,1.0,0.16996997050245122,0.06329712933232898,0.0
0.5976870996995362,1.0,0.040441359637696614,0.037941226180898055,0.0
0.6484774129901657,0.0,0.08784007576759323,0.09643327796023492,0.0
0.543666661478387,0.0,0.33515671161707244,0.08466832516434702,0.0
0.3605067917180993,1.0,0.3704171675110606,0.14591619939630135,0.0
0.014601281016508151,1.0,0.39867760829443694,0.0008569919176992439,0.0
1.051779686674251,0.0,0.14147804643626868,0.05610042439757038,0.0
0.6081798067610585,2.0,0.7839469009589893,0.03158669485636207,0.0
1.668932745922667,0.0,0.998125004411988,0.13015273183221782,0.0
2.0541295279446445,0.0,0.743025263863081,0.1753738245241433,0.0
2.8084795191494525,0.0,2.0011779058487122,0.13990646574582405,0.0
0.767521474739084,2.0,1.4667535461437025,0.31313401681834974,0.0
0.8362194808289156,2.0,1.0577113629876274,0.09727152916318485,0.0
2.8508494643811186,1.0,1.6376604989121852,0.4749204085962569,0.0
0.6696314497771408,1.0,0.14832183254677642,0.06233253412985427,0.0
0.37300441953125385,1.0,0.39698786060854024,0.13419937621469302,0.0
1.0302534570943178,2.0,0.08238253171131019,0.1911804385031444,0.0
2.590534412305267,0.0,0.016000363456910544,0.2781510911722989,0.0
1.988728825304591,4.0,0.30127473655577247,0.037020955545212814,0.0
1.040245456148921,1.0,1.070151639549224,0.25642519348767634,0.0
0.17368158720695023,2.0,0.2855510448306616,0.17749417951363722,0.0
1.010590312569801,0.0,1.0618018777849891,0.2373489254632681,0.0
1.470871741002805,2.0,0.5910304727300213,0.21404079849918164,0.0
0.18572737812042497,0.0,0.2095159157918098,0.12018728720853909,0.0
0.3745270057659965,0.0,0.23925205316270068,0.10927844013513474,0.0
0.7122990395617751,1.0,0.11847264600005565,0.11437363728038355,0.0
0.8554054091825305,1.0,0.7567993670375271,0.18371891850549196,0.0
1.2321644347038354,1.0,0.9975926863053776,0.2496564588592005,0.0
0.6636101439641321,1.0,0.01650928352313587,0.12881627227922285,0.0
0.4056830269775021,1.0,0.7123809053120725,0.087952537979713,0.0
0.30532194077164987,1.0,0.4994550664349574,0.0366148058310727,0.0
1.0518190726952261,1.0,0.07130746345590255,0.1965266307680192,0.0
0.9555406156531211,1.0,0.5268648770799801,0.14151874805404493,0.0
1.9660772526847725,1.0,0.9770307820588539,0.10608381082330232,0.0
2.824515566313762,1.0,0.45070427608385893,0.17512612524532736,0.0
1.4729252715187289,3.0,1.455130321544227,0.32816023142800044,0.0
0.9042522872038768,0.0,0.10455735963219134,0.1430571827467726,0.0
1.4711015935444787,0.0,0.6007463376246263,0.02493371880155969,0.0
1.2450616841747137,1.0,0.012660812733621947,0.04499264026180438,0.0
1.325716411687653,2.0,1.2185631328163902,0.2338360632399305,0.0
1.1936129591630287,0.0,0.7508224725505559,0.08183406005758778,0.0
2.367334622570793,1.0,0.28142835176348796,0.22421990327652985,0.0
0.8092600070237111,3.0,0.5448757744546359,0.3047907668861568,0.0
0.9116559143114097,1.0,0.259583323457239,0.30276786178688725,0.0
0.12185376150225855,1.0,0.6620353186422884,0.03595781600313641,0.0
0.8747412419738518,1.0,0.059338619709499406,0.024714541923626134,0.0
0.06194658083509304,1.0,0.9647375676710189,0.16918209303000345,0.0
0.7367811389501329,2.0,0.993062778984586,0.19487654524012712,0.0
0.7622056341633923,1.0,0.6330157060958331,0.034761817792423745,0.0
0.3955995366906997,1.0,0.19583291461186245,0.08527124018826197,0.0
1.0856867002674206,1.0,0.4407158540260835,0.2655466383947103,0.0
0.06842666654358194,2.0,0.7131265796157613,0.3517546508614378,0.0
0.05652313481369015,1.0,0.6094674938081417,0.11410968298321023,0.0
1.4535524570796943,2.0,0.7869678212069307,0.023331308491783484,0.0
0.7178129552258037,1.0,0.7356391532861161,0.08527672963493106,0.0
0.16445629413116128,1.0,0.30286087363790304,0.0500706201508774,0.0
0.6457744349760598,0.0,0.7337587655928803,0.04906628742971654,0.0
1.5235194946082566,0.0,0.10726323032365227,0.16226583492697738,0.0
0.6785136292856248,0.0,0.9763313154586081,0.3044701070212513,0.0
1.7535789238965285,3.0,1.4542519452943783,0.057269966793927526,0.0
0.15734269318495164,2.0,0.07474569534778773,0.27225434458688186,0.0
0.13017845318630314,2.0,1.1833293105142468,0.2593096709482231,0.0
1.1829130247919513,2.0,1.2154507100145788,0.22078470433412736,0.0
1.3621839044863455,3.0,1.108996072569385,0.4130613977997095,0.0
1.1110470200662408,1.0,0.015018891641158508,0.18180357955835094,0.0
1.7706201863673936,3.0,0.2925802889237795,0.37616120003412556,0.0
2.8343792515272117,1.0,0.6618377899545452,0.13806171527727878,0.0
1.4054664835773232,3.0,0.42370753321476606,0.10854424379667453,0.0
0.5304452343401145,2.0,1.0531102858694146,0.14087236952061824,0.0
1.2666879023317181,1.0,0.6913305133635084,0.13453274703942447,0.0
0.4365012118347401,1.0,0.318791672620829,0.060612912312433,0.0
0.520408199046384,1.0,0.7341037824554002,0.13773219116299565,0.0
0.05468834542469104,0.0,0.34383868130028744,0.0034300255986851208,0.0
0.02402397388696366,1.0,0.17964203394829606,0.10867836776083221,0.0
1.3369800153783629,1.0,0.3504843341097411,0.1054352067131882,0.0
1.1917916765753123,0.0,0.1893652633926481,0.16310661582357974,0.0
0.8308337323995886,2.0,0.7721136271629814,0.0945705651048635,0.0
0.5201083652727948,1.0,0.4381955384460764,0.20639854594324944,0.0
0.28840093709156445,2.0,0.9932435181633429,0.09248935412693389,0.0
0.2896913646797496,2.0,0.4273727423786051,0.30213704225606713,0.0
0.31957449686860984,1.0,0.732219879521054,0.013778209856339638,0.0
1.2297058232313898,2.0,0.08036007173172525,0.25421257027533606,0.0
2.2358743092400495,3.0,2.0466623320158224,0.23599106997927072,0.0
1.9443043703497296,4.0,1.7889968546346577,0.4020482770262119,0.0
0.599250021916668,1.0,0.517856992754077,0.28068019509056924,0.0
2.6802827273554106,3.0,1.4484129600120315,0.37298022073118847,0.0
1.7196812020652157,3.0,1.1676883203826556,0.03666252994402571,0.0
1.4187953063447465,2.0,1.5363424165917259,0.34949480710201286,0.0
1.1662956925245476,2.0,0.39017757898171374,0.06776320624892829,0.0
1.132470189994427,1.0,0.8368304975268079,0.011508903255365624,0.0
0.8609931277108979,4.0,2.0023646796154506,0.12566034145603264,0.0
0.991994725437022,3.0,1.4451187991781895,0.22178381586364895,0.0
1.1742265043572537,0.0,0.406056785160015,0.19093394922224594,0.0
0.028122753868180018,2.0,1.1005986620781525,0.07093322122555995,0.0
0.2019674628349943,1.0,0.05441672733943374,0.03265143107685336,0.0
0.05581405700899987,1.0,0.631976893098745,0.13014112100402103,0.0
0.035724564844266435,1.0,0.12079586119762759,0.1433041029296661,0.0
0.6142748557650015,0.0,0.13684226199247299,0.07164513366219435,0.0
0.838422332572571,1.0,0.39142210564071067,0.13672836396824256,0.0
0.7073017904520608,2.0,0.44681865592149445,0.1389961808021495,0.0
0.09814602785716543,0.0,0.34783184886614116,0.13032437485982667,0.0
0.48801878538337556,0.0,0.3601937732005308,0.16084836291504948,0.0
0.40890291943763674,0.0,0.19070138398783879,0.07803175943193182,0.0
0.20923255066683377,1.0,0.14098953736308736,0.08360605270349371,0.0
0.517593929298878,1.0,0.610645415106408,0.17043657746565352,0.0
1.0136405608119392,3.0,0.6776298134912292,0.4095847777230291,0.0
1.782740107319805,4.0,0.9752924110705158,0.06209505839342466,0.0
1.6063764200672948,2.0,1.0861077793957625,0.24283375242112598,0.0
0.10388211644314672,1.0,1.3892506855813225,0.3017343235284353,0.0
0.8955275809731561,3.0,1.1265834237067451,0.21171101950380175,0.0
1.397998704304861,2.0,0.06763314455342724,0.15177675446004638,0.0
1.18200545411263,2.0,1.3121277200248371,0.2556058225022171,0.0
1.4864443202572637,2.0,1.1436325419768691,0.07784655670629766,0.0
1.6947347970748532,3.0,0.809681555627027,0.1491603278745754,0.0
0.4423155598645567,3.0,1.753135779276357,0.4472963538595019,0.0
0.184264829501306,1.0,0.9518887881146971,0.2759611958268942,0.0
0.8652344740615582,1.0,0.41230471388732853,0.19522550179817044,0.0
0.03457257806501764,0.0,0.2878506619898793,0.17491647322718556,0.0
1.0790300935135433,1.0,0.8067560133880346,0.1995145722697761,0.0
1.2966731547387789,1.0,0.2111022364679781,0.19252875288480634,0.0
0.5056308145327529,0.0,0.06140910104733296,0.04189600223925355,0.0
0.3669807019936186,0.0,0.01715102831645369,0.10001920140407233,0.0
0.8775063611159084,0.0,0.2656442503441344,0.13377775617797766,0.0
0.902923032944128,2.0,0.5193943465334669,0.203644179769726,0.0
0.8179636542708735,2.0,0.5512563582741347,0.04197873110198397,0.0
0.8928982297997683,1.0,0.18492789690533454,0.04366181107182512,0.0
0.5849111288428978,1.0,0.9929249450803516,0.07210989916520051,0.0
1.148883709286907,1.0,0.2322619994024866,0.1194723608761968,0.0
1.2050948384292277,2.0,0.3909549167288203,0.21496026087655187,0.0
0.2588509269602925,0.0,0.09094204613996715,0.20944936558009525,0.0
0.0901396597472213,1.0,0.2255927789325487,0.04902642938755769,0.0
0.1362609224903839,1.0,0.04352607658446965,0.06844287261050844,0.0
0.027262635547673112,0.0,0.5575587792398639,0.008959168106091788,0.0
0.13712017533669382,2.0,0.7263016362472701,0.09614951898972944,0.0
0.978321811100419,2.0,0.18671415591259077,0.19852577361089613,0.0
0.10463957829302896,0.0,0.3601934803968172,0.2235147602321216,0.0
0.2300020404686106,0.0,0.007980213481471583,0.028316664016154576,0.0
0.6745047993900196,0.0,0.4464084951012687,0.03523559377811861,0.0
0.012834254441051936,0.0,0.2864971755096549,0.02022452831952707,0.0
0.4937833489531007,0.0,0.02554219871416328,0.035245357243943,0.0
0.13344599757682998,0.0,0.11505973850428833,0.06326877655929995,0.0
0.09876980891162157,0.0,0.5318358333341979,0.08978169668996862,0.0
0.46161560077261926,1.0,0.17299575925638527,0.08646585159117166,0.0
0.4341599978066333,0.0,0.24193825537480704,0.06683032504092656,0.0
0.3568480741394531,0.0,0.09622398925533356,0.017404576767532147,0.0
0.33423562374155474,0.0,0.18053995332229172,0.017214341145108312,0.0
0.4021167877982744,0.0,0.32605664705042275,0.0007479910877028211,0.0
0.13056846834357963,0.0,0.3075798428316676,0.06003717993949332,0.0
0.07269321081989652,0.0,0.21139431686561647,0.05762782470865291,0.0
0.49843802084125066,0.0,0.17882064027347705,0.08471460452856377,0.0
0.5490889109203427,1.0,0.22411594014183508,0.008407875144159012,0.0
0.36342633170749633,0.0,0.08717838556338067,0.04643913761494349,0.0
0.29040324501175885,0.0,0.46200967078501687,0.005348766064765676,0.0
0.14263816754074943,0.0,0.18074480117143593,0.006722801975454274,0.0
0.3075937423493906,0.0,0.1184602545438716,0.02897674335709705,0.0
0.1541956800362597,0.0,0.003650977240279003,0.035772755357914826,0.0
0.5356518682108179,0.0,0.19950830145295628,0.0779906750093231,0.0
0.3645552766195317,1.0,0.27831624231723484,0.047920032011855705,0.0
0.18798140439957767,0.0,0.1526594957800495,0.011155940351992326,0.0
0.32395449643645546,0.0,0.05242216155553943,0.01620139009942557,0.0
0.3464863588019329,0.0,0.006757398219329829,0.021783013681433504,0.0
