operational_presence,fabric_in_chamber,testing_schedule,workload,standby_power_down,Time
0.0,1.4508535829769102,8.063158625828805,3.765472752678553,1.3137834123122842,2022-07-02 04:00:00
0.0,0.0,0.0,5.197763549073876,1.1185463786901264,2022-07-02 05:00:00
0.0,0.0,0.3423806832401462,0.0,0.7990439252318862,2022-07-02 06:00:00
4.63631255809555,4.720266602508032,6.898451866018223,6.24520447779547,4.813244354056911,2022-07-02 07:00:00
3.6929704369536083,7.539399616409288,12.855251233912556,12.385252089955976,1.0502292864147167,2022-07-02 08:00:00
2.648756732735642,6.861255403590172,21.56175876704352,13.699348582875182,3.2464090873655116,2022-07-02 09:00:00
4.538058254482204,5.113820157439059,10.316708476892096,21.530899772923078,3.7042407232646317,2022-07-02 10:00:00
2.48562401172052,3.78163737162545,17.174040343037504,23.605918763277167,3.0342381877305695,2022-07-02 11:00:00
3.9153312566962977,6.384757714647289,16.397500082823736,16.2045198653421,2.7767169370391516,2022-07-02 12:00:00
1.728706176436823,9.172064143932685,14.65681949583356,14.791067633340791,1.9712166599533916,2022-07-02 13:00:00
2.3375760496994893,9.843919076023203,16.74079488715863,13.263417072494834,3.354433486513657,2022-07-02 14:00:00
3.8694075949826474,9.720519486503958,10.050103908680942,17.988946837297565,4.566573412955355,2022-07-02 15:00:00
4.406490098765198,5.704227967242469,21.29738410629338,23.42641964304522,4.441959861074061,2022-07-02 16:00:00
3.8439146403034945,5.03768007096632,22.38956741694818,21.83358900120718,2.920416472872822,2022-07-02 17:00:00
3.5591594968971507,8.342884788530574,14.887649908178819,19.2511375675649,3.8950528578170776,2022-07-02 18:00:00
3.375965503867971,8.62433842211037,24.400701320283254,19.201486922284463,5.0346690146733515,2022-07-02 19:00:00
2.198547209089832,8.154477609315514,13.112165071629356,18.037516342845496,2.1570021541120266,2022-07-02 20:00:00
2.9821006129530976,3.375763094220086,16.409507260816348,14.618616702557086,3.543108840975277,2022-07-02 21:00:00
0.4982033819122161,0.18391513597707387,9.562924866586068,0.8891757213248312,1.245338443680943,2022-07-02 22:00:00
1.103933623776582,0.034245214543375584,0.0,0.10398923291889939,0.05682673759445667,2022-07-02 23:00:00
0.39042968712612763,1.0680591843761866,0.0,1.8766039987560776,0.8974447915750603,2022-07-03 00:00:00
0.0,1.6246192480453172,0.0,0.0,0.0,2022-07-03 01:00:00
0.36976465686652726,0.3798684195075446,8.426029005497565,0.0,0.0,2022-07-03 02:00:00
0.0,0.7547381241574308,0.0,0.0,0.7286265982364749,2022-07-03 03:00:00
0.0,0.26199685973442,0.0,4.239896530296989,0.0,2022-07-03 04:00:00
0.656452408243853,1.460790987242936,0.0,0.0,0.8565439604362617,2022-07-03 05:00:00
1.0771324940020568,0.7179972459940337,3.977889003341177,1.4974132139483731,0.49595112773801897,2022-07-03 06:00:00
0.9776392326394912,0.22419354714116,0.0,0.0,0.7882788532286532,2022-07-03 07:00:00
0.0,0.0,0.0,6.572615485661844,0.0,2022-07-03 08:00:00
0.0,0.2525873729253059,1.3780907233453294,0.0,0.5548406981336236,2022-07-03 09:00:00
0.3776225449268566,1.0619009847251348,0.0,2.0887979614690373,0.0,2022-07-03 10:00:00
1.021678098628465,0.6272167208083341,0.0,0.0,0.0,2022-07-03 11:00:00
0.0,0.8516573595308513,5.788847403693767,0.0,0.08134120169770513,2022-07-03 12:00:00
0.0,2.7736391094052206,1.8894083634731518,1.0011375881437181,0.0,2022-07-03 13:00:00
0.0,0.6225937885053865,0.706701055737857,1.2059600112917734,0.2642398395403671,2022-07-03 14:00:00
0.0,0.0,1.046704428086125,1.1043129546123163,0.0,2022-07-03 15:00:00
0.8577542258315567,1.8576703788630553,0.0,0.7879101776514363,0.3138792132723696,2022-07-03 16:00:00
1.401920716042555,0.0,8.167332028906632,0.0,1.7875309918590108,2022-07-03 17:00:00
0.0,0.0,0.0,0.0,0.0,2022-07-03 18:00:00
1.0498920114153167,0.7644127564867235,1.029141101948891,0.31197251880883015,0.023798997247367115,2022-07-03 19:00:00
0.4070905705021796,1.1237024264822484,0.6419204471894104,0.963259768853713,0.0,2022-07-03 20:00:00
0.0,0.0,4.2168682103507225,0.0,0.0,2022-07-03 21:00:00
0.40798086104889336,0.0,4.599036777336476,3.104702706099736,0.7485344272799254,2022-07-03 22:00:00
1.5843956799892618,0.0,0.05736123614488728,0.5589843346969401,0.0,2022-07-03 23:00:00
2.7411979319438706,4.580695296344451,12.270761856667487,11.913399754701743,3.5194341098222854,2022-07-04 00:00:00
5.255281376302473,9.268470993522826,16.07668989760966,13.231941488707799,4.046521079165224,2022-07-04 01:00:00
1.0731540365705907,8.798809208415175,5.683029940358912,10.561828856183652,3.6283808693203428,2022-07-04 02:00:00
4.510278804691822,7.3385082409257825,8.397546791355293,15.369620924196276,2.6589637055931323,2022-07-04 03:00:00
3.791253309757846,6.316488628809493,12.396570203190816,19.64660914193045,4.389694460017212,2022-07-04 04:00:00
3.3916303700225994,4.6819761005366525,12.516156176446392,16.53799580487552,3.9947714489399613,2022-07-04 05:00:00
3.7710913961646293,10.199031116822152,9.920192790659978,11.44734671365734,2.151290211619772,2022-07-04 06:00:00
1.6940231252001028,8.547411880171827,17.724698444698504,17.985328262478397,2.7170664465176766,2022-07-04 07:00:00
3.4460902107604077,5.918185989049558,14.671522078461567,13.322580123215852,0.8967332170465538,2022-07-04 08:00:00
4.000260468390986,8.725494789008263,13.713813397969611,17.43120750943811,2.2775210905954806,2022-07-04 09:00:00
5.118780521448889,7.141325712265493,9.538924808799942,13.088362447244846,3.3275102156869987,2022-07-04 10:00:00
3.120354838261857,6.703031103346323,14.376320769162863,15.967725985451496,2.582769416187812,2022-07-04 11:00:00
2.8075172519236373,8.102444766212855,3.9573043952728533,12.390054072769914,2.784344258763138,2022-07-04 12:00:00
3.0464112060762503,5.613339999496123,13.540847755419783,12.22046301276181,4.938738407236563,2022-07-04 13:00:00
4.465831787534729,6.41334630064509,14.454453354561643,7.936657210947661,4.5792429938707215,2022-07-04 14:00:00
3.876919359320471,7.339258627720665,15.16033293592914,16.240972275287785,2.853500061900185,2022-07-04 15:00:00
3.08172781070605,6.2240736431757515,8.189545003975237,15.926630597173704,4.405025648875604,2022-07-04 16:00:00
4.1383239686176525,8.588283491543642,15.399493088783085,16.205997007060958,4.839929388408471,2022-07-04 17:00:00
3.7266569251960733,10.997291759052587,10.352592423933961,15.619639747919376,4.248127867433788,2022-07-04 18:00:00
4.532643181396752,5.619400116513441,11.006113434286117,11.20699263016224,3.8629256739057585,2022-07-04 19:00:00
2.8483765759553026,3.770608747057221,17.07344422262128,18.06531573730494,4.648752747551059,2022-07-04 20:00:00
3.229551783750491,3.1109475257439954,22.285310614832014,18.199972921762118,4.326731910305672,2022-07-04 21:00:00
2.9208723986543643,6.32502482058308,13.457357242356807,10.098972346463757,2.099886288229111,2022-07-04 22:00:00
0.46547645847122876,2.5316536329543293,4.447583791852461,9.844461591813221,1.7400591526643807,2022-07-04 23:00:00
1.7909190106692796,3.4053184693435683,6.733876724458808,9.479159675890722,0.942729652545157,2022-07-05 00:00:00
1.762638266300197,3.2683613322928173,9.762448606477813,4.125938883106345,2.6540564780473863,2022-07-05 01:00:00
1.511219291106504,0.0,8.508413601347115,4.840280580878765,0.9256837836786177,2022-07-05 02:00:00
2.571835299912958,1.9830772076133978,22.198141223007404,13.362143365999565,2.054237461978261,2022-07-05 03:00:00
1.8207215238925976,7.064051012578214,10.08301878739338,6.903049986114842,4.262774340414651,2022-07-05 04:00:00
3.091340204145541,7.2948287232617135,15.056868027320792,9.6938732215076,3.77165654284267,2022-07-05 05:00:00
3.2506821365713767,6.33515730946319,20.569258426065396,10.414486580914339,5.705179003729787,2022-07-05 06:00:00
2.788857963704659,3.8679832955879463,20.309177879779238,7.17927547240313,2.7288937101198227,2022-07-05 07:00:00
3.4999535465881744,8.265261042038349,6.844645326919212,18.984716129766657,3.142403328788184,2022-07-05 08:00:00
4.074335795756194,9.884368968731199,14.667709275606697,6.728612498999954,4.792252676369481,2022-07-05 09:00:00
5.554209419980317,7.8920119179774195,20.610177138473947,16.044536728804616,2.3889231475087658,2022-07-05 10:00:00
3.8267713903985507,5.609439374003294,26.1713462718634,17.855507889287725,4.971885935492599,2022-07-05 11:00:00
3.8735612455395896,7.321126040775953,17.279226954270573,13.28965960161423,2.408555472632253,2022-07-05 12:00:00
3.4782451742383556,4.373154018141676,12.739311185232156,11.537293861093112,4.162914653215557,2022-07-05 13:00:00
1.6407041352210856,9.23487212871784,10.20108879233095,15.169271205027066,1.7164243240548491,2022-07-05 14:00:00
3.5329614750709104,7.282639370099332,23.112874832203907,14.245233404458434,3.6046051905084395,2022-07-05 15:00:00
3.6852867454453233,3.7137992475021298,17.415192487880223,18.51424559168285,2.255526046119468,2022-07-05 16:00:00
6.138049891770677,6.748266837683417,11.306963409599895,4.185146555549736,5.6010830162968785,2022-07-05 17:00:00
3.4801853943324015,8.27169573869551,13.877559971118972,11.015355531861584,2.600915846318009,2022-07-05 18:00:00
3.9198196173223057,6.570449308026342,15.71383516726959,16.719396635618995,2.7894152660078513,2022-07-05 19:00:00
3.5519006228772985,6.621433342284735,16.521676185882637,14.548239341428008,4.122038348885415,2022-07-05 20:00:00
2.4337642961660855,4.756080253476692,10.81129470495931,17.41790597192994,3.0014847048888793,2022-07-05 21:00:00
4.482940408363957,7.813317161861186,10.903708702893777,14.408550280354397,4.040070950868138,2022-07-05 22:00:00
2.6967543804931964,2.59270429557457,1.1675471417338503,7.240337138260439,1.233931169140635,2022-07-05 23:00:00
2.2948763613352225,0.0,10.174426815587829,4.806223884794686,0.7158934576896204,2022-07-06 00:00:00
0.6012412200130404,2.278742608274771,4.6760408321498526,15.342734762733464,1.4830699687272317,2022-07-06 01:00:00
2.9134229857438783,4.983556780756265,7.907801295964285,12.182299795357162,0.2936981678476369,2022-07-06 02:00:00
1.4181398915270313,4.866123015438729,16.968997851582557,13.261984209658136,3.216357318986796,2022-07-06 03:00:00
3.8433021412900943,9.988860065226689,13.905260759455079,13.339635763752954,4.13374356735958,2022-07-06 04:00:00
5.704702572892747,7.886429791262571,13.605105884534801,16.20951798574481,4.067243587075206,2022-07-06 05:00:00
2.609644588483061,7.87787815178823,15.176409561990733,17.708062525946627,4.243461784992004,2022-07-06 06:00:00
3.042928864698449,6.961656656767224,14.689680792605792,16.112213120022922,1.6843713743358877,2022-07-06 07:00:00
3.7676748838574285,7.199474622010993,19.656754066590928,11.666573581532916,3.20637577291073,2022-07-06 08:00:00
3.1871620663722675,6.8544281707379255,16.005904472109027,21.90059395285191,3.4635725548447542,2022-07-06 09:00:00
2.14449712976607,6.785782337499353,12.60303816501316,15.765475154344887,5.149613232627802,2022-07-06 10:00:00
3.7478935944351544,8.420395563392551,18.908718706075508,22.773042600075765,3.098023231289167,2022-07-06 11:00:00
2.5989355445280786,5.450816056927236,19.566894458450143,15.39354698052607,1.3595047654640209,2022-07-06 12:00:00
4.046636302186515,4.994300085654149,8.938852978923482,13.3095620777032,2.569074364554508,2022-07-06 13:00:00
2.655881057489399,4.904220481695649,20.43235670596523,19.837781663078665,2.9141120743354123,2022-07-06 14:00:00
5.12750111691261,11.246442519144448,15.769113940414222,15.51501467989135,1.4210845779674162,2022-07-06 15:00:00
2.8463260835117956,8.319844555037225,15.651397303978525,15.05200804142929,4.598281896553908,2022-07-06 16:00:00
3.325609221017301,7.904325877806243,18.617181475277967,9.78922612632153,2.0780907050379183,2022-07-06 17:00:00
4.465710794936381,5.189357814546561,12.340868746249733,17.24964553081016,4.0982151257988,2022-07-06 18:00:00
2.360270916492323,8.428955067202212,18.181198988468807,12.391299399881477,2.498738507229743,2022-07-06 19:00:00
3.8027652263273315,6.917467890539747,12.794119287941388,12.510056330596912,5.082289659028279,2022-07-06 20:00:00
4.898277987208706,7.610608348116055,8.464738212863757,12.402345550084425,3.3149815351481227,2022-07-06 21:00:00
1.7235886786002381,4.70890319459582,9.333262536218125,15.080422991427072,2.8519602585760384,2022-07-06 22:00:00
2.1294552063387266,4.2101804104479985,10.047372722838595,1.63778029692293,2.473075794463081,2022-07-06 23:00:00
1.772772889228071,2.1781131135463285,2.2696870199399566,5.20817900901536,0.5055896104589055,2022-07-07 00:00:00
2.290190126413222,1.4855121952114474,12.473773511302243,9.954584982981157,2.0839137285301126,2022-07-07 01:00:00
0.2691551235859613,4.480424340542584,10.781557151614745,1.0417478604961428,1.0244372096275507,2022-07-07 02:00:00
1.4972729210631681,2.560043451234884,16.60467480072164,11.962433980328118,2.2231276875373833,2022-07-07 03:00:00
3.7806480332785894,7.646965463951684,13.533940189356414,10.509228189563428,3.171137757377745,2022-07-07 04:00:00
3.81575446065969,8.406511841959,15.106525618885854,12.460306671843481,2.429099351439832,2022-07-07 05:00:00
3.873287965678305,5.486302879562375,9.716333044352604,21.11178950288934,3.43190343074576,2022-07-07 06:00:00
3.962459064313801,5.591364787368716,18.44717745989726,7.862086685087267,3.9554959019394316,2022-07-07 07:00:00
2.985737377019429,6.885472834663035,16.18238221454002,17.725569747078143,1.3570206998801573,2022-07-07 08:00:00
3.920629997477602,7.940825021557639,17.022727702435436,12.841792126157543,4.779683829854198,2022-07-07 09:00:00
3.9633574122403368,7.03485989425486,21.434387001578152,12.570483815183954,4.486263069069555,2022-07-07 10:00:00
2.9559335209152877,8.20769479826707,12.257287819976582,10.234890385813554,1.8157077643752841,2022-07-07 11:00:00
5.5157066685396,10.825823619864487,14.095162430070104,17.61532717867392,1.639499861706196,2022-07-07 12:00:00
4.074013834525537,6.18492828892807,15.707407340623668,13.635105189318931,4.442087539214944,2022-07-07 13:00:00
2.3975703155517607,3.747387684101978,10.613753629182812,13.084817595839029,4.353392721270464,2022-07-07 14:00:00
4.238643160872636,8.81602627053892,13.577962923847867,14.767705925771525,4.2051243062302,2022-07-07 15:00:00
2.648113445105107,10.612219382519916,16.46297970319759,13.810031958362512,2.1958713118301105,2022-07-07 16:00:00
4.423448240106088,8.058263998829522,13.243769459963222,6.542703026440449,5.465005860107119,2022-07-07 17:00:00
4.799482055714776,5.1062756027074085,19.79950354574594,12.600249174920055,2.8858856098918446,2022-07-07 18:00:00
2.7704529145745673,6.934485739382153,8.320842684437135,17.94630449549841,3.8306117739445273,2022-07-07 19:00:00
4.556772782342468,4.9497463377730275,18.86467157332595,8.347120755943351,3.845175674936983,2022-07-07 20:00:00
4.019746101065851,8.499641336184602,17.072602595781433,10.068109097091995,5.1998963269267096,2022-07-07 21:00:00
4.1734848547027665,4.000268584019684,11.130384428606742,11.698533197239003,3.4765919946520203,2022-07-07 22:00:00
3.8483985909759735,3.302953642987653,4.108788160368113,4.9039287587395375,2.367446963996557,2022-07-07 23:00:00
1.2675019789767767,1.0171045373714818,0.0,5.940018451352157,1.4357642175255645,2022-07-08 00:00:00
0.7546310902784219,3.270383879541747,2.8527689688883098,1.661162011828683,0.31176786592421357,2022-07-08 01:00:00
0.6188528250103882,2.2840511549963076,10.222175638555633,4.482050923306154,0.0,2022-07-08 02:00:00
1.9996578290101383,5.984460434451681,11.037529550787609,11.06989432950497,2.848047988769561,2022-07-08 03:00:00
3.183866178419455,6.566636885599849,17.695795072901603,15.639633216166121,1.8486047973187805,2022-07-08 04:00:00
3.8599217622431476,5.064221519404787,11.595594867207808,19.0542366941044,3.8689470027403754,2022-07-08 05:00:00
3.8949630743187122,8.49029867703543,17.301513740381026,13.426900484541015,3.7670223621728494,2022-07-08 06:00:00
4.438671263509113,7.125444725259947,11.57595764955467,21.998193022875657,3.7359217105204494,2022-07-08 07:00:00
3.690071091335166,5.377080383182717,10.84597677298968,13.97265847565094,2.624144579994794,2022-07-08 08:00:00
5.155478898505123,11.885742755107199,14.37927041670852,18.12327987841735,4.738488897709173,2022-07-08 09:00:00
3.4395494082817186,8.3612728164736,12.156958920798711,22.542855904985814,4.17897733874929,2022-07-08 10:00:00
6.417591147593689,7.08832285520953,8.618399327867431,15.346921560960022,2.5157221979394873,2022-07-08 11:00:00
4.304997967394133,10.189070292661901,13.988063675648535,9.223215992206367,5.747878203551391,2022-07-08 12:00:00
2.756591878228675,10.911130088063128,14.880739404304984,14.818613167410353,3.402958117060149,2022-07-08 13:00:00
2.5428569365838447,6.936800024662144,19.5284321845641,12.008426185760186,2.27946293398615,2022-07-08 14:00:00
4.093960429716274,7.9177710018157015,18.193174766424598,13.348223950002549,2.8531360302112607,2022-07-08 15:00:00
3.453606414131408,5.378132762908637,19.588049594760363,22.648184327809897,2.168178337890652,2022-07-08 16:00:00
4.400115374236822,7.077844258753439,17.625889514152956,9.85340582768342,5.045541797831634,2022-07-08 17:00:00
4.159352504718275,6.9741046527697215,16.07491055637882,15.946326809802358,4.7665632069739186,2022-07-08 18:00:00
3.554489043019292,7.6242899785956375,9.593492196817088,10.998386701417761,4.366797530412535,2022-07-08 19:00:00
2.76921713674842,7.897542666907671,15.063532211008399,13.233411654463643,4.167152756669675,2022-07-08 20:00:00
2.107947890646564,8.365247128320977,16.87835557065297,17.470549802147648,4.871137276148801,2022-07-08 21:00:00
2.913955423328728,7.196226063391417,19.271633299064742,14.71453727547509,3.118476162973811,2022-07-08 22:00:00
2.8080044026454987,1.4817259633857236,10.551576600215359,6.906293357441749,2.3742677518010824,2022-07-08 23:00:00
0.6292904876851565,0.0,6.622320712641496,0.0,0.0,2022-07-09 00:00:00
0.0,0.0,0.0,1.4479400865701333,0.0,2022-07-09 01:00:00
0.21818318727135386,0.0,0.0,7.01075591429417,0.4950794345875618,2022-07-09 02:00:00
0.43099806720056905,2.192909955887691,1.9001256045320123,0.0,0.0,2022-07-09 03:00:00
0.0,0.0,4.830151785132163,7.8329965639930075,0.0,2022-07-09 04:00:00
0.19940579341726017,0.0,0.0,4.9807125527875336,0.21066782724591515,2022-07-09 05:00:00
0.10298483784898498,1.9955712352340698,0.0,5.6565179479230085,0.0,2022-07-09 06:00:00
0.0,0.0,2.928570269692602,1.413738569399093,0.0,2022-07-09 07:00:00
1.7870049089688171,3.7792663969267157,1.2133868859016381,10.401389296521714,2.0183694874280116,2022-07-09 08:00:00
2.442286109362355,3.483919080132434,13.955624531270198,3.4906812021739766,1.173789209786066,2022-07-09 09:00:00
2.9012330613570954,4.149930151013082,3.756182900296534,4.600551641333228,0.5962743581952816,2022-07-09 10:00:00
2.8584153491855133,3.15228150668214,0.0,10.281708444284012,2.988379403440166,2022-07-09 11:00:00
0.42242108884978347,4.934311859070457,7.240629861317821,8.383742048122762,2.842738982744072,2022-07-09 12:00:00
0.8667882572354878,0.5191137794883507,14.012287998104703,6.624936154611365,1.2054641995479853,2022-07-09 13:00:00
2.3173871441874025,2.8780797371803954,9.555220029249412,0.0,1.733657307292046,2022-07-09 14:00:00
1.0006697139153748,1.5669128793949483,4.951897224027196,0.20563885985997965,1.3328734503602109,2022-07-09 15:00:00
0.5614067998293405,1.160108723058971,0.35097950332162753,0.0,0.09039344025404097,2022-07-09 16:00:00
3.8981860361092666,3.076814336416746,0.0,2.155955427064191,0.5756621523258931,2022-07-09 17:00:00
0.6172496242164596,0.0,0.0,0.0,0.5219259072500371,2022-07-09 18:00:00
1.182603179755452,3.053038602871452,0.0,0.0,0.0,2022-07-09 19:00:00
1.0001347349993082,0.0,0.9696212397878765,10.756173816521638,0.5620569741875114,2022-07-09 20:00:00
0.6963935127259698,2.7472973459296313,5.430205823041592,4.3327069524576265,0.0,2022-07-09 21:00:00
0.0,1.7281047644777037,1.5628758414741795,4.409829587586154,0.4408595736190346,2022-07-09 22:00:00
0.806459044102494,0.0,2.68435740264496,8.998819873165598,0.0,2022-07-09 23:00:00
0.0,0.7072489855846026,6.5212112047200765,3.395108152894355,0.0,2022-07-10 00:00:00
0.0,0.0,1.496885587582414,0.0,0.0,2022-07-10 01:00:00
0.0,1.34433969843096,0.0,0.0,0.1782445164996703,2022-07-10 02:00:00
0.12959010501273593,0.0,0.0,4.050474897522593,0.08624624328285807,2022-07-10 03:00:00
2.361469964231175,0.0,8.276095842119009,0.0,0.0,2022-07-10 04:00:00
0.0,2.8281936883660466,2.2862001622954087,0.0,0.0,2022-07-10 05:00:00
0.7321670198634325,0.0,0.0,0.0,0.0,2022-07-10 06:00:00
0.0,1.7455628754301178,0.0,0.5808104876511956,0.0,2022-07-10 07:00:00
0.0,0.0,5.194977657602579,3.5990037527347427,0.3521783268935216,2022-07-10 08:00:00
1.1335005743531643,3.422426473226643,0.0,1.2958620479577223,1.8945215716867556,2022-07-10 09:00:00
0.11018684858438182,0.0,7.5989639479645605,3.9360647538380675,0.0007519844384042684,2022-07-10 10:00:00
0.0,0.0,0.0,8.045648788801577,0.0,2022-07-10 11:00:00
0.0,3.1458231455877534,5.883958357871801,0.0,0.0,2022-07-10 12:00:00
0.7248261523720345,0.0,2.128492858397292,11.411516746864958,1.2965933019563078,2022-07-10 13:00:00
0.0,3.2962236914784913,0.6625278505269082,1.0388299829800305,0.0,2022-07-10 14:00:00
0.2700542476552449,1.8908724753361656,0.0,4.011042883054516,1.172199235474161,2022-07-10 15:00:00
0.09396623158178755,0.0,7.756496961088013,0.0,0.2241191047129701,2022-07-10 16:00:00
0.0,0.0,3.0308586810041804,6.679879165922094,0.6975373663706981,2022-07-10 17:00:00
2.1909816289001784,0.05543847060603467,0.0,4.3549909524699295,1.9058935377788961,2022-07-10 18:00:00
0.6800519938241171,0.295526050079061,0.0,6.070337096296414,0.0,2022-07-10 19:00:00
0.0,2.4253445575178367,0.8910070344074155,0.399835868914001,0.9419587284627845,2022-07-10 20:00:00
0.2321350022411599,3.268255727423688,0.17843821573727225,0.0,0.0,2022-07-10 21:00:00
0.0,0.0,0.0,2.028835348732289,0.0,2022-07-10 22:00:00
0.898340164285143,1.6941771869542035,0.0,0.0,0.0,2022-07-10 23:00:00
0.358768271065264,3.8333823310226283,2.3094175056950577,3.2604128235040504,2.842259952649508,2022-07-11 00:00:00
1.40719933420022,5.190696956155128,6.124903375895254,6.852064849197478,2.856881755422772,2022-07-11 01:00:00
2.031445894991312,4.0502970562927985,9.009528910637027,15.614731634086489,0.0,2022-07-11 02:00:00
3.703837509864377,1.7911692494649714,17.322769052633163,12.626523710544785,2.0682426096784225,2022-07-11 03:00:00
2.0855471026683308,6.260842154392695,16.77893018437358,13.701523915228586,4.228737745293475,2022-07-11 04:00:00
3.2000984927886313,4.757784307425329,11.252635915197498,13.886269218377148,3.5128556508465474,2022-07-11 05:00:00
3.1568954848589446,6.858470046203654,16.00302369939638,9.158999565019531,3.613827456142669,2022-07-11 06:00:00
2.973988723102453,9.214644383620117,14.761700308672754,14.85257518275669,2.058991499883514,2022-07-11 07:00:00
5.4425234397383555,7.964440070664463,9.379760979305432,15.119807502376126,2.931592357158231,2022-07-11 08:00:00
4.104665112136893,9.695548535146742,16.39166474347284,10.924299622888883,2.3414776541420244,2022-07-11 09:00:00
2.445583707356497,8.096443164810163,22.252559998437025,10.07888818905271,2.053150183610047,2022-07-11 10:00:00
4.624329608746319,4.816283444045279,14.955577063514186,12.899587915695236,2.4487296782940153,2022-07-11 11:00:00
5.810532497329232,2.335058587487728,8.376774482364791,15.013237115557168,2.760278542870259,2022-07-11 12:00:00
4.666567476742915,7.5658219557427175,14.65748354920155,12.70619213924124,2.8729887472836797,2022-07-11 13:00:00
2.107947989722151,6.826782978649998,9.654423026811656,10.305770024098573,2.78518823361574,2022-07-11 14:00:00
3.1476067231536495,5.309790113276038,17.981785211624754,15.684452192096826,4.652296869437501,2022-07-11 15:00:00
4.959810289846958,3.9845437820179144,16.871056529541857,16.927063859318256,2.7857549356399764,2022-07-11 16:00:00
3.0078438767602336,5.961540257812611,14.178413155617084,15.347244206404998,5.141698034564646,2022-07-11 17:00:00
4.159332770525243,7.042043715028477,13.537396306092774,12.610122514008324,3.2315374647900557,2022-07-11 18:00:00
4.424566210824181,8.631619962202468,13.750791423117189,16.979092714508408,4.0891308171457625,2022-07-11 19:00:00
2.6868189630668744,7.604761032425874,14.488095715949111,13.692848579671905,4.084892516043825,2022-07-11 20:00:00
3.556485498755025,10.448156203979108,11.375103333901132,9.707708589886703,2.718167434024028,2022-07-11 21:00:00
0.12146445549854379,4.654255479044444,7.899914858264718,17.595904602276057,3.034641230559916,2022-07-11 22:00:00
0.9272179669877365,5.66532900075892,12.361218220066696,9.220454510354065,1.4486617713816727,2022-07-11 23:00:00
1.260321943586487,3.1203776762167506,4.509956473930757,5.574399157135633,1.885330807790475,2022-07-12 00:00:00
0.2696297533585337,4.424164118883936,6.73782415797011,0.0,1.3885684459055396,2022-07-12 01:00:00
3.152085659426886,2.166318984459415,7.219825226650981,3.099256305440157,0.7712760815482701,2022-07-12 02:00:00
1.3988952570461517,7.801434017794748,12.604228458647993,19.390409389558847,2.9480949236660945,2022-07-12 03:00:00
