Time,optimized_Total Cost,actual_energy_cost (Hour),actual_Production Energy,optimized_Production Energy,actual_Chiller Energy,optimized_Chiller Energy,actual_UTA Energy,optimized_UTA Energy,actual_Compressor Energy,optimized_Compressor Energy,actual_Office Energy,optimized_Office Energy,actual_Data Center Energy,optimized_Data Center Energy,actual_Technological Centers Energy,optimized_Technological Centers Energy,actual_power_transport_vehicles,optimized_Power Transport Vehicles,actual_set_point,optimized_Set Point,actual_num_active_chiller,optimized_Number of Active Chillers,actual_standby_power_down,optimized_Standby Power Down,actual_active_printers,optimized_Active Printers,actual_active_coffee_machines,optimized_Active Coffee Machines,actual_server,optimized_Number of Servers,actual_network_switch_poe,optimized_Number of Network Switches (PoE),actual_network_switch_non_poe,optimized_Number of Network Switches (Non-PoE),actual_hdd,optimized_Number of HDDs,actual_ssd,optimized_Number of SSDs,actual_production_schedule,actual_maintenance_status,actual_volume_production_waste,actual_number_of_workers,actual_heat_index,efficiency_adjusted_power,actual_operational_presence,actual_fabric_in_chamber,actual_testing_schedule,actual_workload,actual_lightbulbs_active,actual_active_wall_plugs,actual_active_computers,actual_price_mWh
6/1/23 10:00,410.7001523,5.574102763,209.9355096,105.4639484,14.8423965,2.574688699,18.97468153,38.20304153,30.10660828,54.03701906,3.340175159,7.042545744,0.296329618,0.422562215,24.37826433,29.95823348,59.26267512,0,19,25,2,0,1.069103009,0,0.240972952,0,0.0316326,0,1,1,1,1,1,1,1,1,1,1,49,22.55785232,27.05804763,20,21.1,0.60963439,0.635981773,3.843604746,0.657664361,9.073195812,0.124118797,1.557882772,0,73.86
6/1/23 11:00,410.7001523,5.543112544,211.6871019,78.31569316,15.0834793,3.434085463,19.29493631,31.1607634,30.39132166,44.25336099,3.366035032,4.865725371,0.296265924,0.422562215,24.40565287,28.73187337,57.11728734,0,19,25,2,0,1.735853679,0,0.164510353,0,0.066588312,0,1,1,1,1,1,1,1,1,1,1,64,46.95261825,22.92974818,69,22.14,0.609624889,0.567941822,5.90888945,7.176827176,6.885328003,0.053011686,2.655199687,0.699331004,72.81
6/1/23 12:00,410.7001523,5.591364242,213.4386943,146.5684842,15.3245621,4.086928988,19.61519108,39.74526509,30.67603503,54.08753854,3.391894904,5.825796142,0.296202229,0.422562215,24.4330414,30.23353933,80.49394848,0,20,25,3,0,0.8419597,0,0.054771291,0,0.017269213,0,1,1,1,1,1,1,1,1,1,1,55,40.22863191,16.95275637,0,22.93,0.60962019,1.350636835,4.734865902,5.397656052,3.71149094,0.6735521,1.998431183,0.447958337,72.81
6/1/23 13:00,410.7001523,5.576876083,215.1902866,100.2175134,15.5656449,4.500095284,19.93544586,24.92785796,30.96074841,54.94463624,3.417754777,5.474100172,0.296138535,0.422562215,24.46042994,29.73298336,79.29487222,0,20,25,3,0,1.877018667,0,0.067563774,0,0.072113573,0,1,1,1,1,1,1,1,1,1,1,32,75.35848381,17.78307258,76,23.43,0.609611168,1.314140601,1.602375343,14.77950846,4.16821815,0.62809003,0.281152793,1.70750923,72
6/1/23 14:00,410.7001523,5.506630815,216.941879,123.5602531,15.80672771,4.640586581,20.25570064,34.44876104,31.24546178,55.6507378,3.44361465,4.25735057,0.296074841,0.422562215,24.48781847,30.15845542,78.59508911,0,20,25,3,0,2.791996414,0,0.340274324,0,0.120473547,0,1,1,1,1,1,1,1,1,1,1,38,43.8186284,33.05328141,143,23.6,0.609610545,1.294287472,2.364344491,6.382772248,12.32622143,0.596158805,0.672724334,0.560283689,70.49
6/1/23 15:00,410.7001523,5.435959813,218.6934713,104.4707146,16.04781051,4.500105937,20.57595541,29.77951807,31.53017516,51.0867011,3.469474522,3.763146325,0.296011146,0.422562215,24.51520701,31.38481602,109.4926704,0,20,25,3,0,0.983358538,0,0.038392526,0,0.021758277,0,1,1,1,1,1,1,1,1,1,1,41,77.01360119,16.40169315,6,23.43,0.609613246,2.327679822,2.818598174,15.24865689,3.459266251,1.420516155,0.897667951,1.749985446,69
6/1/23 16:00,410.7001523,5.416541915,220.4450637,88.24768488,16.28889331,4.086894966,20.89621019,31.00357242,31.81488854,56.55856075,3.495334395,2.323040168,0.295947452,0.422562215,24.54259554,30.53387212,98.63565402,0,20,25,3,0,2.530140964,0,0.016517792,0,0.104235704,0,1,1,1,1,1,1,1,1,1,1,39,40.98623903,15.30605286,120,22.93,0.609614329,1.969252252,2.57353323,5.655252214,2.888816662,1.113323909,0.743930532,0.440760912,68.18
6/1/23 17:00,410.7001523,5.847843141,222.1966561,107.5518426,16.52997611,3.434018127,21.21646497,31.89807142,32.09960191,56.07942983,3.521194268,4.865725371,0.295883758,0.422562215,24.56998408,31.28470501,88.38442653,0,19,25,2,0,1.975659918,0,0.221977762,0,0.073244903,0,1,1,1,1,1,1,1,1,1,1,71,77.19756003,26.84011835,77,22.14,0.609615096,1.631017644,6.89590502,15.32549638,9.054210156,0.822548541,3.063460103,1.73935284,73
6/1/23 18:00,410.7001523,6.959155891,223.9482484,152.6605864,16.77105892,2.574530253,21.53671975,40.80615443,32.38431529,52.37274453,3.54705414,8.016785374,0.295820064,0.422562215,24.59737261,29.4576782,103.2843828,0,19,25,2,0,1.995462637,0,0.172648074,0,0.073265426,0,1,1,1,1,1,1,1,1,1,1,20,56.49336492,24.21920285,77,21.1,0.609615266,2.131155827,0.05425952,9.818269583,7.670280457,1.213370253,0,0.983294636,86.16
6/1/23 19:00,410.7001523,8.090354075,225.6998408,114.2161092,17.01214172,1.574542652,21.85697452,33.58320906,32.66902866,44.2785177,3.572914013,5.345760756,0.295756369,0.422562215,24.62476115,30.00828896,68.8130712,0,19,25,1,0,1.626704273,0,0.000995299,0,0.05230365,0,1,1,1,1,1,1,1,1,1,1,59,57.72881965,14.80256028,48,19.89,0.609614747,0.985585082,5.266062526,10.16161608,2.661962983,0.266230606,2.138830888,1.019257791,99.35
6/1/23 20:00,410.7001523,8.414795034,227.4514331,88.43252573,17.25322452,0.508442022,22.1772293,27.57323504,32.95374204,56.6593814,3.598773885,3.283110939,0.295692675,0.422562215,24.65214968,32.58614869,102.4821286,0,18,25,1,0,2.77948856,0,0.109231246,0,0.113505177,0,1,1,1,1,1,1,1,1,1,1,30,41.98542561,20.93529117,132,18.6,0.609614514,2.111359972,1.427555946,5.977269564,5.946644695,1.16569496,0.039244822,0.442284506,102.5
6/1/23 21:00,410.7001523,8.589480668,229.2030255,110.6217207,17.49430732,0.26877604,22.49748408,38.64135907,33.23845541,56.8611028,3.624633758,4.994064786,0.295628981,0.422562215,24.67953822,31.00939958,104.6067322,0,18,24,0,0,2.705968382,0,0.070376255,0,0.108486263,0,1,1,1,1,1,1,1,1,1,1,36,58.69808641,18.89630327,125,17.31,0.609614475,2.185653065,2.14759817,10.44787101,4.873076376,1.210304613,0.408112934,1.036974801,103.79
6/1/23 22:00,410.7001523,8.489752658,230.9546178,85.66539254,17.73539013,0.095225159,22.81773885,32.52320758,33.52316879,55.72641399,3.650493631,3.89148574,0.295565287,0.422562215,24.70692675,32.46100988,55.76213913,0,18,23,0,0,1.930584961,0,0.09530542,0,0.065566734,0,1,1,1,1,1,1,1,1,1,1,20,75.81747395,20.40087963,66,16.1,0.609614476,0.560972937,0.10857286,15.02693292,5.689409002,0,0,1.64634793,101.77
6/1/23 23:00,410.7001523,7.737380448,232.7062102,134.1534687,17.97647293,0.062168727,23.13799363,46.32165798,33.80788217,17.2726631,3.676353503,4.865725371,0.295501592,0.422562215,24.73431529,28.4815954,131.489245,0,18,22,0,0,2.295667311,0,0.524090327,0,0.084232357,0,1,1,1,1,1,1,1,1,1,1,43,48.63680379,44.34188608,91,15.06,0.609614547,3.088682776,3.08786918,7.792646109,18.47183767,1.912886505,0.875200182,0.656488977,92.02
6/2/23 00:00,211.5167648,7.585649309,234.4578025,22.1954211,18.21755573,0.188645277,23.45824841,19.03454167,34.09259554,19.29167083,3.702213376,1.234629982,0.295437898,0.422562215,24.76170382,27.88096311,75.94030873,0,18,21,0,0,2.864934407,0,0.143659821,0,0.113923956,0,1,1,1,1,1,1,1,1,1,1,74,46.10070771,23.32648069,133,14.23,0.608465543,1.240524541,7.265379795,7.130245722,7.277513365,0.394543229,3.116287427,0.556299149,89.51
6/2/23 01:00,211.5167648,6.841268617,236.2093949,3.615288798,18.45863854,0.635141029,23.77850318,2.224497379,34.37730892,18.83636881,3.728073248,0.260390351,0.295374204,0.422562215,24.78909236,27.70574591,105.8575014,0,18,20,0,0,2.692446687,0,0.066828016,0,0.103560795,0,1,1,1,1,1,1,1,1,1,1,56,47.87266561,19.17766976,118,13.76,0.609132233,2.24123727,4.831503426,7.616659726,5.078706105,1.192332046,1.777308621,0.611630068,80.1
6/2/23 02:00,211.5167648,6.627528857,237.9609873,35.46197548,18.69972134,0.511481064,24.09875796,1.916287787,34.66202229,17.02074011,3.753933121,1.348800538,0.29531051,0.422562215,24.81648089,27.73076213,138.8454471,0,18,20,0,0,1.873260021,0,0.460026989,0,0.058275891,0,1,1,1,1,1,1,1,1,1,1,34,76.25822151,41.1416799,55,13.6,0.609874935,3.344308435,1.963070296,15.2000332,16.80673674,2.073338273,0.203017328,1.627711876,77
6/2/23 03:00,211.5167648,6.678557297,239.7125796,33.63617903,18.94080414,0.648707671,24.41901274,0.187267291,34.94673567,16.59145601,3.779792994,2.194700753,0.295246815,0.422562215,24.84386943,28.13120191,132.4482851,0,18,20,0,0,3.37457376,0,0.308288861,0,0.138298009,0,1,1,1,1,1,1,1,1,1,1,68,65.16925929,32.83140658,166,13.76,0.610316714,3.134542677,6.452027188,12.25686851,12.38848287,1.88700808,2.612752733,1.218763579,77
6/2/23 04:00,211.5167648,6.490117361,241.464172,49.9376534,19.18188694,0.206530265,24.73926752,2.722232523,35.23144904,17.9533037,3.805652866,2.323040168,0.295183121,0.422562215,24.87125796,26.62953718,106.4728715,0,18,21,0,0,3.101972963,0,0.287514698,0,0.122528741,0,1,1,1,1,1,1,1,1,1,1,71,74.43663479,31.79690917,144,14.23,0.609932377,2.272168532,6.938278815,14.74206054,11.85064282,1.170107269,2.855023237,1.544679075,74.26
6/2/23 05:00,211.5167648,7.044793949,243.2157643,103.1921864,19.42296975,0.821621199,25.05952229,7.43720362,35.51616242,18.10467381,3.831512739,3.777315184,0.295119427,0.422562215,24.8986465,27.0550115,95.33278726,0,18,21,0,0,4.378043387,0,0.078484303,0,0.19038772,0,1,1,1,1,1,1,1,1,1,1,55,57.80821933,20.30373213,238,14.98,0.609536986,1.904305366,4.741701699,10.32170832,5.734840297,0.855243883,1.644541976,0.935756516,80
6/2/23 06:00,211.5167648,7.92559266,244.9673567,30.63055236,19.66405255,0.797038539,25.37977707,1.442973252,35.8008758,16.44086659,3.857372611,1.348800538,0.295055732,0.422562215,24.92603503,25.10285182,135.3980021,0,18,22,0,0,0.726204172,0,0.35309107,0,0,0,1,1,1,1,1,1,1,1,1,1,84,54.07611277,35.67928639,0,15.95,0.609556042,3.243285502,8.661045502,9.340371799,13.9490278,1.928044102,3.745831893,0.792390709,89.33
6/2/23 07:00,211.5167648,8.198423236,246.718949,12.70209359,19.90513535,0.077475145,25.70003185,1.04254004,36.08558917,8.926294817,3.883232484,1.843004783,0.294992038,0.422562215,24.95342357,23.95157015,127.9783817,0,18,24,0,0,3.026728457,1,0.303726671,0,0.115319065,0,1,1,1,1,1,1,1,1,1,1,66,60.22792675,33.0564425,133,17.08,0.609515834,2.999437795,6.292613884,10.99474743,12.56406962,1.714005286,2.44229142,1.005834433,91.72
6/2/23 08:00,211.5167648,8.401482634,248.4705414,5.482832234,20.14621815,0.25996255,26.02028662,22.65871202,36.37030255,8.994386797,3.909092357,2.56555014,0.294928344,0.422562215,24.9808121,25.7785959,89.95146922,0,18,25,1,0,3.505801592,0,0.21467548,0,0.14014019,0,1,1,1,1,1,1,1,1,1,1,64,70.30358793,28.22877682,168,18.3,0.609569023,1.735347022,6.072729099,13.69548231,10.0032065,0.670508856,2.302189056,1.360929042,93.3
6/2/23 09:00,211.5167648,7.931748189,250.2221338,6.293016998,20.38730096,1.26893782,26.3405414,31.43895182,36.65501592,6.482883615,3.934952229,1.348800538,0.29486465,0.422562215,25.00820064,27.6556785,85.42049791,0,18,25,1,0,3.387848378,0,0,0,0.132721893,0,1,1,1,1,1,1,1,1,1,1,43,50.92688002,14.44455341,157,19.52,0.609631548,1.58778762,3.158605119,8.542252096,2.665512575,0.53475243,0.703156168,0.652793126,87.44
6/2/23 10:00,211.5167648,8.207164123,251.9737261,44.17469266,20.62838376,2.202801487,26.66079618,34.1097532,36.9397293,6.404761009,3.960812102,3.777315184,0.294800955,0.422562215,25.03558917,27.00495733,47.86153936,0,19,25,2,0,2.158937434,0,0.194706756,0,0.065311877,0,1,1,1,1,1,1,1,1,1,1,64,75.54625231,27.35864868,64,20.65,0.609633876,0.339295309,6.078097953,15.12130994,9.566921954,0,2.263026786,1.532915705,89.82
6/2/23 11:00,211.5167648,7.556169262,253.7253185,31.73740013,20.86946656,3.00434387,26.98105096,35.01730761,37.22444268,9.186039549,3.986671975,1.957175339,0.294737261,0.422562215,25.06297771,26.10395812,115.4180376,0,19,25,2,0,1.077463118,0,0.432225387,0,0.00586344,0,1,1,1,1,1,1,1,1,1,1,59,60.88599951,40.67375093,0,21.62,0.609624381,2.594651557,5.314821986,11.22580109,16.68220172,1.321751549,1.828678097,0.995043818,82.1
6/2/23 12:00,211.5167648,7.517878633,255.4769108,63.49414883,21.11054936,3.6241276,27.30130573,34.37486188,37.50915605,6.477896807,4.012531847,1.843004783,0.294673567,0.422562215,25.09036624,26.70462455,109.0810374,0,19,25,2,0,4.009243551,0,0.229725206,0,0.163130759,0,1,1,1,1,1,1,1,1,1,1,64,19.68681283,29.5433636,199,22.37,0.609619683,2.386891195,5.978835885,0.253243208,10.75988704,1.137051743,2.167206871,0,81.1
6/2/23 13:00,211.5167648,7.571624172,257.2285032,29.25295788,21.35163217,4.012494264,27.62156051,35.47507886,37.79386943,9.233926477,4.03839172,3.411450355,0.294609873,0.422562215,25.11775478,27.33031803,146.4125985,0,20,25,3,0,2.016814054,0,0.150439329,0,0.054490742,0,1,1,1,1,1,1,1,1,1,1,46,69.41583005,25.25821537,48,22.84,0.609610663,3.634749539,3.627945091,13.52820637,8.48836655,2.135769946,0.873164754,1.28569718,81.1
6/2/23 14:00,211.5167648,7.261495717,258.9800955,43.56277607,21.59271497,4.144720778,27.94181529,31.22155361,38.0785828,9.324713566,4.064251592,2.674736138,0.294546178,0.422562215,25.14514331,27.02998494,123.8633976,0,20,25,3,0,2.232082503,0,0.171709354,0,0.065066414,0,1,1,1,1,1,1,1,1,1,1,58,37.46129719,26.55950612,63,23,0.609610038,2.886582483,5.311252547,5.020889503,9.196280184,1.511719498,1.763640989,0.123501784,77.23
6/2/23 15:00,211.5167648,7.29752666,260.7316879,56.93023572,21.83379777,4.012506555,28.26207006,33.75925216,38.36329618,6.503089938,4.090111465,3.283110939,0.294482484,0.422562215,25.17253185,27.25523496,153.8835081,0,20,25,3,0,4.623045408,0,0.182340819,0,0.193129587,0,1,1,1,1,1,1,1,1,1,1,45,69.81590755,27.26976577,240,22.84,0.609612737,3.890725808,3.479270227,13.6626775,9.588977227,2.31229739,0.75058781,1.282866457,77.07
6/2/23 16:00,211.5167648,7.70616287,262.4832803,58.21218424,22.07488057,3.624089117,28.58232484,36.42261181,38.64800955,15.00327403,4.115971338,2.91724611,0.29441879,0.422562215,25.19992038,26.45434658,93.70059292,0,19,25,2,0,1.312351638,0,0.097180746,0,0.013303299,0,1,1,1,1,1,1,1,1,1,1,25,70.83352985,22.65827334,0,22.37,0.60961382,1.88810161,0.876667476,13.94793535,7.143406497,0.668373286,0,1.310965862,80.82
6/2/23 17:00,211.5167648,8.449091943,264.2348726,87.88417256,22.31596338,3.004269623,28.90257962,43.26133674,38.93272293,8.840579181,4.14183121,3.9056546,0.294355096,0.422562215,25.22730892,25.15290283,149.5309172,0,19,25,2,0,3.433323023,0,0.200849398,0,0.12678693,0,1,1,1,1,1,1,1,1,1,1,73,62.64159259,28.53726559,148,21.62,0.609614587,3.752585394,7.225479262,11.77731064,10.29276093,2.16840797,2.737090498,1.006600167,88
6/2/23 18:00,211.5167648,8.294724905,265.986465,64.82468431,22.55704618,2.202631427,29.22283439,40.77137302,39.21743631,6.659432755,4.167691083,3.425619214,0.294291401,0.422562215,25.25469745,24.50218093,100.2838034,0,19,25,2,0,1.889616632,0,0.402475396,0,0.04237796,0,1,1,1,1,1,1,1,1,1,1,36,66.23086086,39.85833266,31,20.65,0.609614758,2.114487908,2.282030611,12.74834074,16.34455527,0.820844083,0.039178301,1.127535991,85.8
6/2/23 19:00,211.5167648,8.896676972,267.7380573,21.03628731,22.79812898,1.268757332,29.54308917,37.7931862,39.50214968,9.271760227,4.193550955,1.348800538,0.294227707,0.422562215,25.28208599,23.62620916,140.2440641,0,18,25,1,0,1.896640688,0,0.388471428,0,0.041708435,0,1,1,1,1,1,1,1,1,1,1,60,74.94115294,39.19995715,30,19.52,0.609614239,3.449969574,5.559119953,15.0849772,16.00731356,1.890800046,1.792687427,1.433340774,91.4
6/2/23 20:00,211.5167648,9.782412851,269.4896497,70.80407082,23.03921178,0.260506039,29.86334395,43.15139127,39.78686306,11.86140321,4.219410828,3.777315184,0.294164013,0.422562215,25.30947452,23.8264313,73.91831795,0,18,25,1,0,2.868995465,0,0.108448456,0,0.093166769,0,1,1,1,1,1,1,1,1,1,1,64,51.40611976,23.76274811,101,18.3,0.609614005,1.242584344,6.068689731,8.82286025,7.788027304,0.080405223,2.04758471,0.575089316,99.82
6/2/23 21:00,211.5167648,10.21460487,271.241242,9.823571147,23.28029459,0.078690188,30.18359873,32.60533129,40.07157643,6.649344926,4.245270701,0.740425737,0.294100318,0.422562215,25.33686306,24.72743082,125.5000162,0,18,24,0,0,3.40668676,0,0.383818735,0,0.121153275,0,1,1,1,1,1,1,1,1,1,1,64,71.12442351,39.18071969,140,17.08,0.609613966,2.96544726,6.113749953,14.09496648,16.02483738,1.465302143,2.050950067,1.278283321,103.53
6/2/23 22:00,211.5167648,10.24149803,272.9928344,0,23.52137739,0.797687384,30.5038535,28.53150326,40.35628981,7.166265546,4.271130573,1.234629982,0.294036624,0.422562215,25.36425159,25.80362467,59.67020647,9.350722514,18,22,0,0,3.70948189,0,0.31561545,0,0.136455387,0,1,1,1,1,1,1,1,1,1,1,55,77.0507719,35.51127102,161,15.95,0.609613967,0.774593244,4.952404223,15.68921795,14.08168999,0,1.401046602,1.483587738,103.11
6/2/23 23:00,211.5167648,10.10785268,274.7444268,14.09689633,23.76246019,0.822481182,30.82410828,5.913620653,40.64100318,9.332281186,4.296990446,1.234629982,0.29397293,0.422562215,25.39164013,26.52942981,111.9616076,0,18,21,0,0,3.86972358,0,0.299650861,0,0.144059614,0,1,1,1,1,1,1,1,1,1,1,64,86.38910507,34.74397208,171,14.98,0.609614038,2.521112924,6.11892377,18.19333203,13.68635579,1.072477065,2.011682184,1.812064805,101.09
6/3/23 00:00,94.16336471,9.629315371,276.4960191,0,24.00354299,0.703412864,31.14436306,1.647317527,40.92571656,9.188247628,4.322850318,1.348800538,0.293909236,0.422562215,25.41902866,27.57983354,133.9512395,21.92586769,18,18,0,0,2.110632035,1,0.273747047,0,0.048019847,0,1,1,1,1,1,1,1,1,1,1,67,43.78360556,33.42449404,38,13.7,0.473942457,3.257573628,6.576373408,6.845757393,12.99652606,1.655428986,2.238356411,0.265369512,95.67
6/3/23 01:00,94.16336471,8.795073938,278.2476115,12.87045668,24.2446258,0.076222375,31.46461783,1.609446273,41.21042994,3.812087623,4.348710191,1.828835923,0.293845541,0.422562215,25.4464172,27.75500153,105.8764507,0,18,18,0,0,1.702661918,0,0.091126916,0,0.024940636,0,1,1,1,1,1,1,1,1,1,1,72,66.88049457,23.39855396,5,13.1,0.474608886,2.325220308,7.162307349,13.0188197,7.66324992,0.881635105,2.534604888,1.090530445,86.81
6/3/23 02:00,94.16336471,9.17994897,279.9992038,1.821344163,24.4857086,8.125332287,31.78487261,0.020295838,41.49514331,3.779343692,4.374570064,1.220461122,0.293781847,0.422562215,25.47380573,28.05531507,90.75726582,0,18,25,0,1,2.532514186,0,0.163263457,0,0.068703834,0,1,1,1,1,1,1,1,1,1,1,87,46.71285936,27.52576228,66,12.9,0.475351447,1.824720455,9.217198845,7.654675537,9.878319594,0.458938093,3.626293881,0.353842054,90.02
6/3/23 03:00,94.16336471,9.237553065,281.7507962,30.9659623,24.7267914,0.095014209,32.10512739,5.517409056,41.77985669,3.766658472,4.400429936,3.297279799,0.293718153,0.422562215,25.50119427,26.65379667,148.4188363,0,18,18,0,0,3.251605966,0,0.331749282,0,0.106485966,0,1,1,1,1,1,1,1,1,1,1,65,46.45881082,37.00570857,118,13.1,0.47579324,3.750245777,6.276642919,7.600821161,14.94818284,2.008599549,2.012948094,0.336034141,90
6/3/23 04:00,94.16336471,9.882920088,283.5023885,0,24.9678742,0.72476736,32.42538217,1.423434287,42.06457006,3.736478677,4.426289809,1.220461122,0.293654459,0.422562215,25.5285828,26.55368932,120.696286,2.282074201,18,18,0,0,2.72745839,1,0.057666585,0,0.077133173,0,1,1,1,1,1,1,1,1,1,1,63,67.28550142,21.89851484,77,13.7,0.475409084,2.829633743,5.994290755,13.16849722,6.904904754,1.244351334,1.839019645,1.079240911,95.67
6/3/23 05:00,94.16336471,9.745669024,285.2539809,6.150499362,25.20895701,0.655389374,32.74563694,1.08147923,42.34928344,3.713829066,4.452149682,0.740425737,0.293590764,0.422562215,25.55597134,26.82898901,109.8779377,0,18,19,0,0,0,0,0.081378227,0,0,0,1,1,1,1,1,1,1,1,1,1,49,63.4443658,23.335451,0,14.64,0.475013882,2.47249511,4.110673583,12.15808629,7.685162606,0.938206994,0.798006194,0.931939155,93.74
