Time,optimized_Total Cost,actual_energy_cost (Hour),actual_Production Energy,optimized_Production Energy,actual_Chiller Energy,optimized_Chiller Energy,actual_UTA Energy,optimized_UTA Energy,actual_Compressor Energy,optimized_Compressor Energy,actual_Office Energy,optimized_Office Energy,actual_Data Center Energy,optimized_Data Center Energy,actual_Technological Centers Energy,optimized_Technological Centers Energy,actual_power_transport_vehicles,optimized_Power Transport Vehicles,actual_set_point,optimized_Set Point,actual_num_active_chiller,optimized_Number of Active Chillers,actual_standby_power_down,optimized_Standby Power Down,actual_active_printers,optimized_Active Printers,actual_active_coffee_machines,optimized_Active Coffee Machines,actual_server,optimized_Number of Servers,actual_network_switch_poe,optimized_Number of Network Switches (PoE),actual_network_switch_non_poe,optimized_Number of Network Switches (Non-PoE),actual_hdd,optimized_Number of HDDs,actual_ssd,optimized_Number of SSDs,actual_production_schedule,actual_maintenance_status,actual_volume_production_waste,actual_number_of_workers,actual_heat_index,efficiency_adjusted_power,actual_operational_presence,actual_fabric_in_chamber,actual_testing_schedule,actual_workload,actual_lightbulbs_active,actual_active_wall_plugs,actual_active_computers,actual_price_mWh
2023-06-01 10:00:00,0.0,5.574102763136943,209.93550955414017,0.0,14.842396496815285,0.0,18.97468152866242,0.0,30.106608280254775,54.03701906470076,3.340175159235669,0.0,0.2963296178343949,0.0,24.37826433121019,29.958233484399987,59.26267512345286,0.0,19,,2,,1.0691030091435652,,0.2409729516623955,,0.0316325997024287,,1,,1,,1,,1,,1,,49.0,22.55785231718152,27.05804762805169,20.0,21.1,0.6096343903072904,0.6359817732689808,3.843604746010467,0.6576643611972806,9.073195811576444,0.1241187974205292,1.5578827717608963,0.0,73.86
2023-06-01 11:00:00,0.0,5.5431125444665605,211.68710191082803,0.0,15.083479299363056,0.0,19.29493630573248,0.0,30.391321656050955,44.25336098631783,3.366035031847134,0.0,0.296265923566879,0.0,24.405652866242036,28.731873369514773,57.11728733633272,0.0,19,,2,,1.7358536788892165,,0.1645103525876031,,0.0665883116491747,,1,,1,,1,,1,,1,,64.0,46.95261825046978,22.92974817681854,69.0,22.14,0.6096248892202776,0.5679418218183261,5.9088894501632385,7.17682717588755,6.885328003398828,0.053011685586164,2.655199686657044,0.6993310036326024,72.81
2023-06-01 12:00:00,0.0,5.591364241600319,213.43869426751593,0.0,15.324562101910828,0.0,19.615191082802543,0.0,30.67603503184713,54.08753853906763,3.391894904458599,0.0,0.296202229299363,0.0,24.433041401273886,30.233539325577823,80.49394847849456,0.0,20,,3,,0.8419596995616335,,0.0547712911399419,,0.0172692125459661,,1,,1,,1,,1,,1,,55.0,40.22863191377847,16.95275637153711,-0.0,22.93,0.6096201904498874,1.3506368346770712,4.734865901890973,5.397656051916603,3.7114909397288023,0.673552099735341,1.9984311828650336,0.447958336523746,72.81
2023-06-01 13:00:00,0.0,5.576876082802547,215.19028662420385,0.0,15.565644904458598,0.0,19.93544585987261,0.0,30.96074840764331,54.94463624131583,3.417754777070064,0.0,0.2961385350318471,0.0,24.460429936305736,29.73298335632551,79.2948722222918,0.0,20,,3,,1.8770186667928035,,0.0675637739266368,,0.0721135725569301,,1,,1,,1,,1,,1,,32.0,75.35848381481298,17.783072579275473,76.0,23.43,0.6096111684098954,1.3141406009236636,1.6023753429482095,14.779508458005878,4.168218149669334,0.6280900303888375,0.281152792794948,1.7075092297967922,72.0
2023-06-01 14:00:00,0.0,5.506630815167197,216.94187898089172,0.0,15.806727707006369,0.0,20.255700636942674,0.0,31.245461783439488,55.65073779934925,3.443614649681529,0.0,0.2960748407643312,0.0,24.487818471337583,30.158455415993192,78.59508910516304,0.0,20,,3,,2.791996413546279,,0.3402743240083862,,0.1204735466620986,,1,,1,,1,,1,,1,,38.0,43.81862840449157,33.053281414516846,143.0,23.6,0.6096105454764676,1.2942874718060575,2.3643444906387145,6.382772247733576,12.326221427611475,0.5961588051112403,0.6727243338667772,0.5602836891298895,70.49
2023-06-01 15:00:00,0.0,5.435959812898089,218.6934713375796,0.0,16.04781050955414,0.0,20.575955414012736,0.0,31.530175159235668,51.086701100008455,3.4694745222929937,0.0,0.2960111464968152,0.0,24.51520700636943,31.38481601814656,109.492670367033,0.0,20,,3,,0.9833585376673694,,0.0383925262491498,,0.0217582771451183,,1,,1,,1,,1,,1,,41.0,77.01360118693445,16.40169314748125,6.0,23.43,0.6096132463321879,2.3276798219884056,2.8185981742843076,15.248656888865076,3.45926625100589,1.4205161545045069,0.8976679511582876,1.749985446221777,69.0
2023-06-01 16:00:00,0.0,5.4165419150477705,220.44506369426753,0.0,16.28889331210191,0.0,20.8962101910828,0.0,31.814888535031848,56.55856074911087,3.495334394904459,0.0,0.2959474522292993,0.0,24.542595541401276,30.533872119694976,98.635654018337,0.0,20,,3,,2.530140963500531,,0.0165177920712226,,0.1042357039205899,,1,,1,,1,,1,,1,,39.0,40.98623903488115,15.306052857185056,120.0,22.93,0.6096143293378149,1.969252251818556,2.5735332303593386,5.655252214130931,2.8888166619946523,1.1133239086514362,0.7439305316203383,0.4407609121783529,68.18
2023-06-01 17:00:00,0.0,5.847843140923567,222.19665605095545,0.0,16.529976114649678,0.0,21.216464968152863,0.0,32.09960191082803,56.079429825090806,3.521194267515924,0.0,0.2958837579617834,0.0,24.569984076433123,31.284705013124693,88.38442653049854,0.0,19,,2,,1.975659918397303,,0.2219777619343347,,0.0732449032654964,,1,,1,,1,,1,,1,,71.0,77.19756003205003,26.84011834694659,77.0,22.14,0.6096150956534984,1.6310176436772914,6.895905019797433,15.32549637918937,9.054210155680874,0.8225485409276052,3.063460103198487,1.73935283982185,73.0
2023-06-01 18:00:00,0.0,6.959155890764331,223.94824840764332,0.0,16.77105891719745,0.0,21.53671974522293,0.0,32.3843152866242,52.37274453250919,3.547054140127389,0.0,0.2958200636942675,0.0,24.59737261146497,29.45767819958898,103.28438278717996,0.0,19,,2,,1.995462636752547,,0.1726480740707237,,0.0732654258371604,,1,,1,,1,,1,,1,,20.0,56.49336492312794,24.219202851890167,77.0,21.1,0.6096152664504958,2.1311558270200237,0.054259519770571,9.81826958262355,7.670280457464189,1.2133702526802632,0.0,0.9832946360354626,86.16
2023-06-01 19:00:00,0.0,8.09035407464172,225.6998407643312,0.0,17.012141719745223,0.0,21.85697452229299,0.0,32.66902866242038,44.27851769982827,3.572914012738854,0.0,0.2957563694267515,0.0,24.624761146496816,30.008288960585062,68.8130711967,0.0,19,,1,,1.6267042727567007,,0.0009952987657707,,0.0523036499618656,,1,,1,,1,,1,,1,,59.0,57.72881965148744,14.802560276759202,48.0,19.89,0.6096147474983082,0.9855850821240416,5.266062525775021,10.161616075999484,2.661962983207742,0.2662306057748471,2.138830887880194,1.01925779137494,99.35
2023-06-01 20:00:00,0.0,8.41479503383758,227.4514331210191,0.0,17.253224522292992,0.0,22.177229299363056,0.0,32.95374203821656,56.65938140267981,3.598773885350319,0.0,0.2956926751592356,0.0,24.652149681528662,32.58614868751368,102.48212863913275,0.0,18,,1,,2.7794885604574207,,0.1092312459777145,,0.1135051772781853,,1,,1,,1,,1,,1,,30.0,41.98542560991646,20.935291174789167,132.0,18.6,0.6096145136250066,2.1113599716584845,1.427555945640711,5.977269564060629,5.946644694637128,1.1656949596613662,0.0392448223348858,0.4422845061199281,102.5
2023-06-01 21:00:00,0.0,8.589480668113058,229.203025477707,0.0,17.49430732484076,0.0,22.49748407643312,0.0,33.23845541401273,56.86110279957373,3.624633757961784,0.0,0.2956289808917197,0.0,24.67953821656051,31.009399576758305,104.60673219918486,0.0,18,,0,,2.7059683817068625,,0.0703762546760456,,0.108486263406136,,1,,1,,1,,1,,1,,36.0,58.698086412978256,18.896303266507314,125.0,17.31,0.6096144746586247,2.1856530651135726,2.1475981696357422,10.44787101069051,4.873076376033542,1.2103046133353697,0.4081129342256167,1.036974800756159,103.79
2023-06-01 22:00:00,0.0,8.48975265816083,230.95461783439492,0.0,17.735390127388534,0.0,22.817738853503183,0.0,33.52316878980891,55.726413990638946,3.6504936305732487,0.0,0.2955652866242038,0.0,24.706926751592356,32.46100988420612,55.76213912512486,0.0,18,,0,,1.9305849605701288,,0.0953054202593084,,0.0655667344452332,,1,,1,,1,,1,,1,,20.0,75.81747394914339,20.40087962961055,66.0,16.1,0.6096144760774654,0.5609729374315906,0.1085728598407076,15.026932919481288,5.689409002168674,0.0,0.0,1.646347930457421,101.77
2023-06-01 23:00:00,0.0,7.737380447531846,232.7062101910828,0.0,17.976472929936303,0.0,23.137993630573245,0.0,33.80788216560509,17.27266309722623,3.6763535031847137,0.0,0.2955015923566879,0.0,24.7343152866242,28.48159540177569,131.4892450289636,0.0,18,,0,,2.2956673110900923,,0.5240903273329576,,0.084232357153792,,1,,1,,1,,1,,1,,43.0,48.63680378802432,44.34188607551304,91.0,15.06,0.6096145471586842,3.0886827756795654,3.0878691803006753,7.792646108996264,18.4718376724634,1.912886505415556,0.8752001816955205,0.6564889772867216,92.02
2023-06-02 00:00:00,0.0,7.585649309036624,234.4578025477707,0.0,18.217555732484072,0.0,23.45824840764331,0.0,34.09259554140127,19.291670825033773,3.7022133757961786,0.0,0.295437898089172,0.0,24.76170382165605,27.880963112589555,75.94030873304635,0.0,18,,0,,2.864934407050426,,0.1436598213944863,,0.1139239561161309,,1,,1,,1,,1,,1,,74.0,46.10070771442883,23.326480687408836,133.0,14.23,0.6084655434761397,1.2405245406023409,7.2653797947370995,7.130245721850873,7.27751336462123,0.394543228992789,3.116287427010265,0.5562991486756248,89.51
2023-06-02 01:00:00,0.0,6.841268616640126,236.2093949044586,0.0,18.458638535031845,0.0,23.778503184713372,0.0,34.37730891719745,18.83636880640085,3.728073248407643,0.0,0.295374203821656,0.0,24.789092356687902,27.70574591328486,105.85750135805272,0.0,18,,0,,2.6924466872371045,,0.0668280158236601,,0.1035607950266924,,1,,1,,1,,1,,1,,56.0,47.872665608028505,19.177669764173803,118.0,13.76,0.6091322332522598,2.241237269555903,4.831503425628492,7.616659725957519,5.078706104709279,1.1923320463270526,1.777308620735376,0.6116300682802729,80.1
2023-06-02 02:00:00,0.0,6.627528857484075,237.9609872611465,0.0,18.699721337579614,0.0,24.09875796178344,0.0,34.662022292993626,17.020740105141524,3.753933121019109,0.0,0.2953105095541401,0.0,24.81648089171975,27.73076213271322,138.8454470899212,0.0,18,,0,,1.8732600208158536,,0.4600269893062729,,0.0582758908204256,,1,,1,,1,,1,,1,,34.0,76.25822151202811,41.14167989946315,55.0,13.6,0.6098749350993994,3.3443084354048715,1.9630702957410089,15.200033199504151,16.806736742677003,2.0733382728572805,0.203017328498724,1.6277118760603586,77.0
2023-06-02 03:00:00,0.0,6.678557296974521,239.7125796178344,0.0,18.940804140127387,0.0,24.4190127388535,0.0,34.946735668789806,16.591456007814745,3.7797929936305734,0.0,0.2952468152866242,0.0,24.843869426751596,28.131201906153404,132.44828509728262,0.0,18,,0,,3.3745737604921793,,0.3082888605657135,,0.1382980085434281,,1,,1,,1,,1,,1,,68.0,65.16925928794956,32.831406577909604,166.0,13.76,0.6103167137533054,3.1345426771036022,6.452027187538091,12.256868505563276,12.388482870328517,1.8870080800533664,2.6127527330042657,1.2187635794168237,77.0
2023-06-02 04:00:00,0.0,6.490117360907644,241.4641719745223,0.0,19.181886942675156,0.0,24.739267515923565,0.0,35.231449044585986,17.953303699005822,3.8056528662420384,0.0,0.2951831210191082,0.0,24.87125796178344,26.6295371757678,106.47287151493506,0.0,18,,0,,3.101972962555714,,0.2875146982501903,,0.1225287412353398,,1,,1,,1,,1,,1,,71.0,74.43663478600178,31.79690916885807,144.0,14.23,0.6099323769985389,2.2721685324787013,6.938278814957103,14.742060537523937,11.8506428179811,1.1701072691683383,2.8550232368490818,1.5446790745422083,74.26
2023-06-02 05:00:00,0.0,7.044793949044587,243.2157643312102,0.0,19.42296974522293,0.0,25.059522292993627,0.0,35.516162420382166,18.104673809416855,3.831512738853504,0.0,0.2951194267515923,0.0,24.89864649681529,27.05501150041264,95.3327872634114,0.0,18,,0,,4.378043387230548,,0.0784843026018955,,0.1903877199482617,,1,,1,,1,,1,,1,,55.0,57.80821933220077,20.30373213020811,238.0,14.98,0.6095369856915236,1.9043053655479296,4.741701698938168,10.321708315657071,5.734840296514525,0.8552438831486382,1.6445419761222495,0.935756516305692,80.0
2023-06-02 06:00:00,0.0,7.925592660230892,244.9673566878981,0.0,19.664052547770694,0.0,25.379777070063692,0.0,35.800875796178346,16.44086659419179,3.857372611464968,0.0,0.2950557324840764,0.0,24.926035031847135,25.10285182173454,135.39800209914392,0.0,18,,0,,0.7262041718629295,,0.3530910703816783,,0.0,,1,,1,,1,,1,,1,,84.0,54.07611277260593,35.67928639311802,0.0,15.95,0.6095560416011719,3.2432855015256976,8.661045502205441,9.34037179891185,13.949027802546546,1.92804410239358,3.745831893188899,0.792390709150018,89.33
2023-06-02 07:00:00,0.0,8.198423235828026,246.718949044586,0.0,19.905135350318467,0.0,25.70003184713375,0.0,36.08558917197452,8.926294816582883,3.8832324840764336,0.0,0.2949920382165605,0.0,24.953423566878985,23.951570148668836,127.97838166813897,0.0,18,,0,,3.0267284567864183,,0.3037266712668532,,0.1153190652652404,,1,,1,,1,,1,,1,,66.0,60.22792675299966,33.05644249521638,133.0,17.08,0.6095158335301436,2.9994377952788827,6.292613884189754,10.99474742616358,12.564069622812404,1.7140052859099368,2.4422914196308265,1.005834433487932,91.72
2023-06-02 08:00:00,0.0,8.401482634156052,248.4705414012739,0.0,20.14621815286624,0.0,26.02028662420382,0.0,36.3703025477707,8.994386797493906,3.9090923566878986,0.0,0.2949283439490445,0.0,24.98081210191083,25.778595897871742,89.9514692245599,0.0,18,,1,,3.5058015922404917,,0.2146754801649719,,0.1401401903602411,,1,,1,,1,,1,,1,,64.0,70.30358792913,28.228776820256066,168.0,18.3,0.6095690228774867,1.7353470219462654,6.072729098565967,13.69548230561174,10.00320649531364,0.6705088558855362,2.3021890558129665,1.360929041591937,93.3
2023-06-02 09:00:00,0.0,7.931748188853504,250.2221337579618,0.0,20.387300955414013,0.0,26.34054140127388,0.0,36.65501592356688,6.482883614794921,3.934952229299363,0.0,0.2948646496815286,0.0,25.008200636942675,27.655678499914504,85.42049790783652,0.0,18,,1,,3.387848378103385,,0.0,,0.1327218925773182,,1,,1,,1,,1,,1,,43.0,50.92688002012565,14.444553407929956,157.0,19.52,0.6096315483458088,1.5877876195088372,3.158605118688475,8.542252095690651,2.665512574553123,0.5347524303989241,0.7031561683067258,0.6527931257225802,87.44
2023-06-02 10:00:00,0.0,8.207164122850317,251.97372611464968,0.0,20.62838375796178,0.0,26.660796178343947,0.0,36.93972929936306,6.404761009479679,3.960812101910829,0.0,0.2948009554140127,0.0,25.03558917197452,27.004957334726956,47.861539359010735,0.0,19,,2,,2.1589374341494096,,0.194706755805173,,0.0653118773842844,,1,,1,,1,,1,,1,,64.0,75.54625230529714,27.35864868388896,64.0,20.65,0.6096338755317254,0.3392953093346622,6.0780979533040025,15.121309937549787,9.56692195421133,0.0,2.2630267858484547,1.5329157048629711,89.82
2023-06-02 11:00:00,0.0,7.556169261544585,253.72531847133757,0.0,20.86946656050955,0.0,26.98105095541401,0.0,37.22444267515924,9.186039548916018,3.9866719745222934,0.0,0.2947372611464968,0.0,25.062977707006368,26.103958122303524,115.41803755240176,0.0,19,,2,,1.0774631177354173,,0.4322253873134259,,0.0058634400784096,,1,,1,,1,,1,,1,,59.0,60.88599950693523,40.67375093171387,0.0,21.62,0.6096243809789165,2.59465155723438,5.314821986310572,11.225801090466678,16.682201718864686,1.3217515491598242,1.8286780973189336,0.995043818487806,82.1
2023-06-02 12:00:00,0.0,7.517878633359871,255.4769108280255,0.0,21.110549363057324,0.0,27.30130573248407,0.0,37.50915605095541,6.477896807301567,4.012531847133758,0.0,0.2946735668789809,0.0,25.090366242038215,26.70462455330472,109.08103744334562,0.0,19,,2,,4.009243550905089,,0.2297252063276952,,0.1631307592500527,,1,,1,,1,,1,,1,,64.0,19.686812826496123,29.543363596539702,199.0,22.37,0.6096196830787378,2.3868911950525264,5.978835885483903,0.2532432081629867,10.759887039251865,1.137051743400994,2.167206871318714,0.0,81.1
2023-06-02 13:00:00,0.0,7.571624171576432,257.2285031847134,0.0,21.351632165605093,0.0,27.621560509554136,0.0,37.79386942675159,9.233926476612266,4.038391719745223,0.0,0.294609872611465,0.0,25.117754777070065,27.330318034602655,146.41259852517732,0.0,20,,3,,2.0168140542094664,,0.1504393292678882,,0.0544907422089699,,1,,1,,1,,1,,1,,46.0,69.41583004952844,25.25821536836129,48.0,22.84,0.6096106633475815,3.6347495392335993,3.6279450908994537,13.528206366785009,8.488366550036776,2.1357699459152237,0.8731647536486555,1.2856971803668211,81.1
2023-06-02 14:00:00,0.0,7.261495717476115,258.9800955414013,0.0,21.592714968152865,0.0,27.9418152866242,0.0,38.07858280254777,9.324713565624394,4.064251592356689,0.0,0.294546178343949,0.0,25.145143312101915,27.029984937156172,123.8633975823155,0.0,20,,3,,2.2320825031291234,,0.1717093538683893,,0.0650664142311122,,1,,1,,1,,1,,1,,58.0,37.461297190022506,26.559506121311102,63.0,23.0,0.6096100382007476,2.8865824825915567,5.311252546940353,5.02088950339683,9.196280184090082,1.51171949756026,1.7636409886922235,0.123501783784357,77.23
2023-06-02 15:00:00,0.0,7.297526660469745,260.73168789808915,0.0,21.833797770700635,0.0,28.262070063694264,0.0,38.363296178343944,6.503089938006673,4.090111464968153,0.0,0.294482484076433,0.0,25.17253184713376,27.25523496312774,153.88350809508864,0.0,20,,3,,4.623045408115784,,0.1823408185269144,,0.1931295868808727,,1,,1,,1,,1,,1,,45.0,69.81590754506377,27.269765766373354,240.0,22.84,0.6096127371536416,3.890725807804013,3.479270226832728,13.66267749722124,9.588977227270025,2.3122973896530032,0.750587809951366,1.282866457247047,77.07
2023-06-02 16:00:00,0.0,7.706162869824841,262.48328025477707,0.0,22.074880573248407,0.0,28.58232484076433,0.0,38.64800955414013,15.003274029351182,4.1159713375796185,0.0,0.2944187898089171,0.0,25.199920382165608,26.454346582391928,93.70059292442627,0.0,19,,2,,1.3123516379262294,,0.0971807458483129,,0.0133032990711177,,1,,1,,1,,1,,1,,25.0,70.8335298545282,22.65827333715081,0.0,22.37,0.609613820176699,1.888101610235284,0.8766674763708453,13.947935345558484,7.143406497498063,0.6683732857246445,0.0,1.3109658622644125,80.82
2023-06-02 17:00:00,0.0,8.44909194267516,264.234872611465,0.0,22.315963375796176,0.0,28.90257961783439,0.0,38.932722929936304,8.840579180678946,4.141831210191083,0.0,0.2943550955414012,0.0,25.227308917197455,25.152902830552677,149.5309171829434,0.0,19,,2,,3.433323022956795,,0.2008493975056395,,0.126786929643249,,1,,1,,1,,1,,1,,73.0,62.64159258767555,28.5372655932576,148.0,21.62,0.6096145865023217,3.7525853936392055,7.225479262499941,11.77731064021118,10.292760933235089,2.168407970327049,2.737090497960004,1.0066001665767317,88.0
2023-06-02 18:00:00,0.0,8.294724905254776,265.98646496815286,0.0,22.557046178343946,0.0,29.222834394904456,0.0,39.21743630573248,6.659432754861111,4.167691082802548,0.0,0.2942914012738853,0.0,25.2546974522293,24.502180932368812,100.28380337277862,0.0,19,,2,,1.8896166322206744,,0.4024753957196887,,0.0423779603239793,,1,,1,,1,,1,,1,,36.0,66.23086085610954,39.85833265807119,31.0,20.65,0.6096147575412263,2.1144879080870647,2.2820306110044046,12.748340744273651,16.344555266949076,0.8208440832681758,0.0391783007725923,1.1275359907128992,85.8
2023-06-02 19:00:00,0.0,8.896676972133758,267.7380573248408,0.0,22.79812898089172,0.0,29.54308917197452,0.0,39.502149681528664,9.271760227284908,4.193550955414013,0.0,0.2942277070063694,0.0,25.282085987261148,23.626209156624498,140.2440640916899,0.0,18,,1,,1.896640688357888,,0.3884714276454417,,0.0417084351358697,,1,,1,,1,,1,,1,,60.0,74.94115293662067,39.19995715131277,30.0,19.52,0.6096142389952499,3.4499695735041236,5.559119952988535,15.084977198223353,16.007313562491323,1.890800045947262,1.7926874270544206,1.4333407744650506,91.4
2023-06-02 20:00:00,0.0,9.782412850557323,269.4896496815287,0.0,23.039211783439487,0.0,29.863343949044584,0.0,39.78686305732484,11.861403210219027,4.219410828025478,0.0,0.2941640127388535,0.0,25.30947452229299,23.826431298397505,73.9183179540044,0.0,18,,1,,2.868995464956354,,0.1084484558601307,,0.0931667688526677,,1,,1,,1,,1,,1,,64.0,51.40611975780169,23.762748105050814,101.0,18.3,0.6096140051214164,1.242584343701291,6.068689731362048,8.822860249685027,7.78802730363168,0.080405222812576,2.047584709641099,0.5750893163553855,99.82
2023-06-02 21:00:00,0.0,10.214604871218151,271.24124203821657,0.0,23.280294585987257,0.0,30.18359872611465,0.0,40.07157643312102,6.649344926434893,4.245270700636943,0.0,0.2941003184713375,0.0,25.33686305732484,24.72743081665676,125.5000162029143,0.0,18,,0,,3.4066867596803725,,0.3838187354296432,,0.1211532745482455,,1,,1,,1,,1,,1,,64.0,71.1244235065015,39.18071968961236,140.0,17.08,0.6096139660763971,2.965447260118305,6.113749953230343,14.09496648181838,16.024837381211242,1.4653021425546255,2.0509500673802012,1.278283321329149,103.53
