Time,02 Production_Electric_Active Energy (kWh),02 Production_Electric_Active Power (kW),02 Production_Electric_Apparent Power (kVa),02 Production_Electric_Power Factor (real),03 Chiller Group_Electric_Active Power (kW),03 Chiller Group_Electric_Apparent Power (kVa),03 Chiller Group_Electric_Power Factor (real),04 UTA_Electric_Active Energy (kWh),04 UTA_Electric_Active Power (kW),04 UTA_Electric_Apparent Power (kVa),04 UTA_Electric_Power Factor (real),05 Compressors_Electric_Active Energy (kWh),05 Compressors_Electric_Active Power (kW),05 Compressors_Electric_Apparent Power (kVa),05 Compressors_Electric_Power Factor (real),06 Offices_Electric_Active Energy (kWh),06 Offices_Electric_Active Power (kW),06 Offices_Electric_Apparent Power (kVa),06 Offices_Electric_Power Factor (real),07 Data Center_Electric_Active Energy (kWh),07 Data Center_Electric_Active Power (kW),07 Data Center_Electric_Apparent Power (kVa),07 Data Center_Electric_Power Factor (real),08 Technological Centers_Electric_Active Energy (kWh),08 Technological Centers_Electric_Active Power (kW),08 Technological Centers_Electric_Apparent Power (kVa),08 Technological Centers_Electric_Power Factor (real),sum_of_kWh,DataFrame Name,is_weekend,hour_sin,hour_cos,day_of_month_sin,day_of_month_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,price_mWh,energy_cost,temp,humidity,precip,windspeed,uvindex,conditions,operational_presence,fabric_in_chamber,testing_schedule,workload,standby_power_down,lightbulbs_active,active_wall_plugs,active_computers,active_printers,active_coffee_machines,outdoor_temp,outdoor_humidity,Chiller Group_Electric_Power Factor (real)(efficiency),set_point,num_active_chiller,power_transport_vehicles,production_schedule,maintenance_status,volume_production_waste,number_of_workers,server,network_switch_poe,network_switch_non_poe,hdd,ssd,heat_index,03 Chiller Group_Electric_Active Energy (kWh)
2023-06-01 10:00:00,209.93550955414017,209.93550955414017,652.873712992671,0.3215565286624204,14.842396496815285,21.923917688635605,0.6770063694267516,18.97468152866242,18.97468152866242,316.640010526882,0.0599816878980891,30.106608280254775,30.106608280254775,32.34092094429494,0.9309140127388535,3.340175159235669,3.340175159235669,3.368574620397438,0.9915692675159236,0.2963296178343949,0.2963296178343949,0.3597672379314189,0.8236703821656051,24.37826433121019,24.37826433121019,82.1415114468047,0.2967914012738853,301.8739649681529,industrial_site2,0.0,0.4999999999999999,-0.8660254037844387,0.20129852008866,0.9795299412524944,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,73.86,22.29641105254777,21.1,0.72,2.54,14.94,8.17,"Rain, Partially cloudy",0.6359817732689808,3.843604746010467,0.6576643611972806,9.073195811576444,1.0691030091435652,0.1241187974205292,1.5578827717608963,0.0,0.2409729516623955,0.0316325997024287,21.1,0.72,0.6770063694267516,19,2,59.26267512345286,49.0,22.55785231718152,27.05804762805169,20.0,1,1,1,1,1,21.1,14.842396496815285
2023-06-01 11:00:00,211.68710191082803,211.68710191082803,651.7242089114475,0.324811305732484,15.083479299363056,22.466026286270136,0.6714012738853503,19.29493630573248,19.29493630573248,287.7840066984709,0.0670963375796178,30.391321656050955,30.391321656050955,32.65838331673456,0.9305828025477708,3.366035031847134,3.366035031847134,3.394501730334079,0.9916138535031848,0.296265923566879,0.296265923566879,0.3596620955307693,0.8237340764331209,24.405652866242036,24.405652866242036,80.71966745952774,0.302358280254777,304.52479299363057,industrial_site2,0.0,0.258819045102521,-0.9659258262890682,0.20129852008866,0.9795299412524944,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,72.81,22.17245017786624,22.14,0.72,2.51,14.85,8.08,"Rain, Partially cloudy",0.5679418218183261,5.9088894501632385,7.17682717588755,6.885328003398828,1.7358536788892165,0.053011685586164,2.655199686657044,0.6993310036326024,0.1645103525876031,0.0665883116491747,22.14,0.72,0.6714012738853503,19,2,57.11728733633272,64.0,46.95261825046978,22.92974817681854,69.0,1,1,1,1,1,22.14,15.083479299363056
2023-06-01 12:00:00,213.43869426751593,213.43869426751593,650.5975140561961,0.3280660828025478,15.324562101910828,23.017262663959876,0.665796178343949,19.615191082802543,19.615191082802543,264.47419439657847,0.0742109872611465,30.67603503184713,30.67603503184713,32.9760717501173,0.930251592356688,3.391894904458599,3.391894904458599,3.420426508851458,0.991658439490446,0.296202229299363,0.296202229299363,0.3595569693888871,0.823797770700637,24.433041401273886,24.433041401273886,79.34923759572077,0.3079251592356687,307.1756210191083,industrial_site2,0.0,1.2246467991473532e-16,-1.0,0.20129852008866,0.9795299412524944,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,72.81,22.365456966401275,22.93,0.72,2.49,14.75,8.0,"Rain, Partially cloudy",1.3506368346770712,4.734865901890973,5.397656051916603,3.7114909397288023,0.8419596995616335,0.673552099735341,1.9984311828650336,0.447958336523746,0.0547712911399419,0.0172692125459661,22.93,0.72,0.665796178343949,20,3,80.49394847849456,55.0,40.22863191377847,16.95275637153711,-0.0,1,1,1,1,1,22.93,15.324562101910828
2023-06-01 13:00:00,215.19028662420385,215.19028662420385,649.4929561974201,0.3313208598726115,15.565644904458598,23.577859314472615,0.6601910828025478,19.93544585987261,19.93544585987261,245.25090868217535,0.0813256369426751,30.96074840764331,30.96074840764331,33.293986485991894,0.929920382165605,3.417754777070064,3.417754777070064,3.446348956264028,0.9917030254777072,0.2961385350318471,0.2961385350318471,0.3594518595020014,0.8238614649681528,24.460429936305736,24.460429936305736,78.02748259736671,0.3134920382165604,309.826449044586,industrial_site2,0.0,-0.2588190451025208,-0.9659258262890684,0.20129852008866,0.9795299412524944,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,72.0,22.30750433121019,23.43,0.72,2.46,14.65,7.92,"Rain, Partially cloudy",1.3141406009236636,1.6023753429482095,14.779508458005878,4.168218149669334,1.8770186667928035,0.6280900303888375,0.281152792794948,1.7075092297967922,0.0675637739266368,0.0721135725569301,23.43,0.72,0.6601910828025478,20,3,79.2948722222918,32.0,75.35848381481298,17.783072579275473,76.0,1,1,1,1,1,23.43,15.565644904458598
2023-06-01 14:00:00,216.94187898089172,216.94187898089172,648.4098892646055,0.3345756369426751,15.806727707006369,24.14805669396615,0.6545859872611465,20.255700636942674,20.255700636942674,229.12562286762756,0.0884402866242038,31.245461783439488,31.245461783439488,33.612127766251305,0.9295891719745224,3.443614649681529,3.443614649681529,3.47226907288619,0.991747611464968,0.2960748407643312,0.2960748407643312,0.3593467658663424,0.8239251592356687,24.487818471337583,24.487818471337583,76.7518544062211,0.3190589171974522,312.4772770700637,industrial_site2,0.0,-0.4999999999999998,-0.8660254037844388,0.20129852008866,0.9795299412524944,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,70.49,22.02652326066879,23.6,0.72,2.43,14.56,7.83,"Rain, Partially cloudy",1.2942874718060575,2.3643444906387145,6.382772247733576,12.326221427611475,2.791996413546279,0.5961588051112403,0.6727243338667772,0.5602836891298895,0.3402743240083862,0.1204735466620986,23.6,0.72,0.6545859872611465,20,3,78.59508910516304,38.0,43.81862840449157,33.053281414516846,143.0,1,1,1,1,1,23.6,15.806727707006369
2023-06-01 15:00:00,218.6934713375796,218.6934713375796,647.3476920860423,0.3378304140127388,16.04781050955414,24.72810356588969,0.6489808917197453,20.575955414012736,20.575955414012736,215.40497891095131,0.0955549363057325,31.530175159235668,31.530175159235668,33.930495833133364,0.9292579617834396,3.4694745222929937,3.4694745222929937,3.498186859032283,0.9917921974522292,0.2960111464968152,0.2960111464968152,0.3592416884781414,0.8239888535031847,24.51520700636943,24.51520700636943,75.51997976740367,0.3246257961783439,315.12810509554134,industrial_site2,0.0,-0.7071067811865471,-0.7071067811865479,0.20129852008866,0.9795299412524944,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,69.0,21.743839251592355,23.43,0.72,2.4,14.46,7.75,"Rain, Partially cloudy",2.3276798219884056,2.8185981742843076,15.248656888865076,3.45926625100589,0.9833585376673694,1.4205161545045069,0.8976679511582876,1.749985446221777,0.0383925262491498,0.0217582771451183,23.43,0.72,0.6489808917197453,20,3,109.492670367033,41.0,77.01360118693445,16.40169314748125,6.0,1,1,1,1,1,23.43,16.04781050955414
2023-06-01 16:00:00,220.44506369426753,220.44506369426753,646.3057672007978,0.3410851910828025,16.28889331210191,25.318257362862457,0.643375796178344,20.8962101910828,20.8962101910828,203.58823231174415,0.1026695859872611,31.814888535031848,31.814888535031848,34.249090929221396,0.9289267515923568,3.495334394904459,3.495334394904459,3.524102315016594,0.9918367834394904,0.2959474522292993,0.2959474522292993,0.359136627333631,0.8240525477707006,24.542595541401276,24.542595541401276,74.32964549187179,0.3301926751592356,317.77893312101907,industrial_site2,0.0,-0.8660254037844384,-0.5000000000000004,0.20129852008866,0.9795299412524944,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,68.18,21.66616766019108,22.93,0.73,2.38,14.37,7.67,"Rain, Partially cloudy",1.969252251818556,2.5735332303593386,5.655252214130931,2.8888166619946523,2.530140963500531,1.1133239086514362,0.7439305316203383,0.4407609121783529,0.0165177920712226,0.1042357039205899,22.93,0.73,0.643375796178344,20,3,98.635654018337,39.0,40.98623903488115,15.306052857185056,120.0,1,1,1,1,1,22.93,16.28889331210191
2023-06-01 17:00:00,222.19665605095545,222.19665605095545,645.2835397380712,0.3443399681528662,16.529976114649678,25.91878456763541,0.6377707006369426,21.216464968152863,21.216464968152863,193.30469057551164,0.1097842356687898,32.09960191082803,32.09960191082803,34.567913297444804,0.928595541401274,3.521194267515924,3.521194267515924,3.550015441153352,0.9918813694267516,0.2958837579617834,0.2958837579617834,0.3590315824290447,0.8241162420382165,24.569984076433123,24.569984076433123,73.17878518521158,0.3357595541401273,320.42976114649684,industrial_site2,0.0,-0.9659258262890684,-0.2588190451025206,0.20129852008866,0.9795299412524944,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,73.0,23.39137256369427,22.14,0.73,2.35,14.27,7.58,"Rain, Partially cloudy",1.6310176436772914,6.895905019797433,15.32549637918937,9.054210155680874,1.975659918397303,0.8225485409276052,3.063460103198487,1.73935283982185,0.2219777619343347,0.0732449032654964,22.14,0.73,0.6377707006369426,19,2,88.38442653049854,71.0,77.19756003205003,26.84011834694659,77.0,1,1,1,1,1,22.14,16.529976114649678
2023-06-01 18:00:00,223.94824840764332,223.94824840764332,644.2804563595116,0.34759474522293,16.77105891719745,26.52996111432064,0.6321656050955414,21.53671974522293,21.53671974522293,184.274055090355,0.1168988853503184,32.3843152866242,32.3843152866242,34.886963181079715,0.928264331210191,3.547054140127389,3.547054140127389,3.575926237756729,0.9919259554140128,0.2958200636942675,0.2958200636942675,0.3589265537606175,0.8241799363057325,24.59737261146497,24.59737261146497,72.06546727531222,0.341326433121019,323.0805891719745,industrial_site2,0.0,-1.0,-1.8369701987210294e-16,0.20129852008866,0.9795299412524944,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,86.16,27.836623563057323,21.1,0.73,2.32,14.18,7.5,"Rain, Partially cloudy",2.1311558270200237,0.054259519770571,9.81826958262355,7.670280457464189,1.995462636752547,1.2133702526802632,0.0,0.9832946360354626,0.1726480740707237,0.0732654258371604,21.1,0.73,0.6321656050955414,19,2,103.28438278717996,20.0,56.49336492312794,24.219202851890167,77.0,1,1,1,1,1,21.1,16.77105891719745
2023-06-01 19:00:00,225.6998407643312,225.6998407643312,643.2959842604109,0.3508495222929936,17.012141719745223,27.1520728111576,0.6265605095541401,21.85697452229299,21.85697452229299,176.28044434883708,0.1240135350318471,32.66902866242038,32.66902866242038,35.206240823749596,0.9279331210191082,3.572914012738854,3.572914012738854,3.6018347051408406,0.9919705414012738,0.2957563694267515,0.2957563694267515,0.3588215413245854,0.8242436305732483,24.624761146496816,24.624761146496816,70.98788419298877,0.3468933121019108,325.7314171974523,industrial_site2,0.0,-0.9659258262890684,0.2588190451025203,0.20129852008866,0.9795299412524944,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,99.35,32.36141629856688,19.89,0.73,2.3,14.08,7.42,"Rain, Partially cloudy",0.9855850821240416,5.266062525775021,10.161616075999484,2.661962983207742,1.6267042727567007,0.2662306057748471,2.138830887880194,1.01925779137494,0.0009952987657707,0.0523036499618656,19.89,0.73,0.6265605095541401,19,1,68.8130711967,59.0,57.72881965148744,14.802560276759202,48.0,1,1,1,1,1,19.89,17.012141719745223
2023-06-01 20:00:00,227.4514331210191,227.4514331210191,642.3296102259826,0.3541042993630573,17.253224522292992,27.78541578617711,0.6209554140127389,22.177229299363056,22.177229299363056,169.15489026390355,0.1311281847133758,32.95374203821656,32.95374203821656,35.525746469425854,0.9276019108280256,3.598773885350319,3.598773885350319,3.6277408436197462,0.992015127388535,0.2956926751592356,0.2956926751592356,0.3587165451171854,0.8243073248407643,24.652149681528662,24.652149681528662,69.9443425780621,0.3524601910828025,328.38224522292995,industrial_site2,0.0,-0.8660254037844386,0.5000000000000001,0.20129852008866,0.9795299412524944,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,102.5,33.65918013535032,18.6,0.73,2.27,13.98,7.33,"Rain, Partially cloudy",2.1113599716584845,1.427555945640711,5.977269564060629,5.946644694637128,2.7794885604574207,1.1656949596613662,0.0392448223348858,0.4422845061199281,0.1092312459777145,0.1135051772781853,18.6,0.73,0.6209554140127389,18,1,102.48212863913275,30.0,41.98542560991646,20.935291174789167,132.0,1,1,1,1,1,18.6,17.253224522292992
2023-06-01 21:00:00,229.203025477707,229.203025477707,641.3808397392145,0.357359076433121,17.49430732484076,28.430296957223195,0.6153503184713376,22.49748407643312,22.49748407643312,162.7632488262953,0.1382428343949044,33.23845541401273,33.23845541401273,35.845480362428475,0.9272707006369428,3.624633757961784,3.624633757961784,3.653644653507449,0.9920597133757962,0.2956289808917197,0.2956289808917197,0.358611565134656,0.8243710191082803,24.67953821656051,24.67953821656051,68.93325439926596,0.3580270700636942,331.0330732484077,industrial_site2,0.0,-0.7071067811865477,0.7071067811865474,0.20129852008866,0.9795299412524944,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,103.79,34.35792267245223,17.31,0.73,2.24,13.89,7.25,"Rain, Partially cloudy",2.1856530651135726,2.1475981696357422,10.44787101069051,4.873076376033542,2.7059683817068625,1.2103046133353697,0.4081129342256167,1.036974800756159,0.0703762546760456,0.108486263406136,17.31,0.73,0.6153503184713376,18,0,104.60673219918486,36.0,58.698086412978256,18.896303266507314,125.0,1,1,1,1,1,17.31,17.49430732484076
2023-06-01 22:00:00,230.95461783439492,230.95461783439492,640.4491961370377,0.3606138535031847,17.735390127388534,29.08703452790018,0.6097452229299363,22.817738853503183,22.817738853503183,156.99766662493846,0.1453574840764331,33.52316878980891,33.52316878980891,36.16544274742665,0.92693949044586,3.6504936305732487,3.6504936305732487,3.6795461351178944,0.9921042993630572,0.2955652866242038,0.2955652866242038,0.3585066013732366,0.8244347133757961,24.706926751592356,24.706926751592356,67.95312889002635,0.363593949044586,333.6839012738854,industrial_site2,0.0,-0.5000000000000004,0.8660254037844384,0.20129852008866,0.9795299412524944,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,101.77,33.95901063264332,16.1,0.73,2.21,13.79,7.17,"Rain, Partially cloudy",0.5609729374315906,0.1085728598407076,15.026932919481288,5.689409002168674,1.9305849605701288,0.0,0.0,1.646347930457421,0.0953054202593084,0.0655667344452332,16.1,0.73,0.6097452229299363,18,0,55.76213912512486,20.0,75.81747394914339,20.40087962961055,66.0,1,1,1,1,1,16.1,17.735390127388534
